% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.027191144e+03 +2.057161144e+03 +2.057161144e+03 -6.0175e-01 -2.6184e+00 +1.0129e+00 -1.5145e-01 -4.8695e-01 +1.7912e+00 +2.3456e+00 -1.0874e+00 +1.9098e+00 +2.9626e+00 -2.2227e+00 -2.7781e+00 +2.9322e+00 +2.6786e+00 +1.5403e+00 +2.1494e+00 -2.0204e+00 -4.9307e-02 +2.8789e+00 +2.3804e+00
9 0 +2.017472262e+03 +2.047442262e+03 +2.047442262e+03 +2.7503e+00 -1.4400e+00 +6.6443e-01 +8.3635e-01 +2.1521e-01 -2.8375e+00 -8.5085e-01 +1.0268e+00 +7.6429e-01 -1.7351e+00 +1.7737e+00 -3.5415e-01 -1.0128e+00 +2.2600e+00 +1.2644e+00 +2.2864e+00 -1.1309e+00 -2.3235e+00 -1.1531e+00 -1.0631e+00
25 0 +1.875700372e+03 +1.905670372e+03 +1.905670372e+03 +2.4386e+00 +2.5936e+00 +3.6784e-01 -5.2519e-01 +2.9051e+00 +8.0422e-01 +4.7431e-01 -2.5461e+00 -3.2592e-01 -2.7340e+00 +2.4025e+00 -9.9412e-01 +2.2323e+00 +9.7241e-01 -2.6237e+00 +1.9629e+00 +2.2581e+00 +3.7714e-01 +7.1456e-01 -2.7162e+00
62 0 +1.764858038e+03 +1.794828038e+03 +1.794828038e+03 -1.0206e+00 -6.1889e-01 +1.5749e+00 -3.4178e-01 +5.6121e-01 +3.9203e-01 -2.9655e+00 -3.9828e-01 -5.6669e-01 -2.5477e+00 -4.6612e-01 -9.5963e-01 -4.5888e-01 +2.9641e+00 +2.4312e+00 -1.0207e+00 -1.0005e+00 +1.0138e+00 +1.9802e+00 -1.8368e+00
106 0 +1.733323363e+03 +1.763293363e+03 +1.763293363e+03 +7.7767e-01 -1.7881e+00 -6.9069e-01 -1.1438e+00 -2.9438e+00 +2.3057e+00 -2.1792e+00 -2.0106e+00 -1.6778e+00 +2.3062e+00 +6.8679e-01 +9.1991e-01 +1.1886e+00 +2.1587e+00 +1.1412e+00 -1.2667e+00 -1.8703e+00 -4.7027e-01 +1.8000e-01 -1.3975e+00
143 0 +1.636897996e+03 +1.666867996e+03 +1.666867996e+03 -1.9722e-01 -6.2946e-01 -2.5305e+00 -3.3691e-01 +2.2744e+00 -5.0686e-01 -9.4448e-01 +1.2727e-01 -1.5307e+00 -2.0979e+00 -5.1216e-01 -2.7767e+00 +1.9106e+00 +2.6579e+00 +5.3408e-01 +1.9538e+00 +2.7785e+00 -5.4129e-01 +4.1451e-01 -1.0576e+00
224 0 +1.597490822e+03 +1.627460822e+03 +1.627460822e+03 +8.7819e-01 -2.1105e+00 -1.8741e+00 -1.7254e+00 +2.1776e+00 +1.0932e+00 -8.5178e-01 -2.5994e+00 +1.2092e+00 +8.0727e-01 +2.7991e+00 +2.1872e+00 +1.5631e+00 +1.9831e+00 -8.1375e-02 -1.0014e+00 +1.1533e+00 -7.7878e-01 +2.3880e+00 +2.9978e-01
333 0 +1.499029873e+03 +1.528999873e+03 +1.528999873e+03 -4.1354e-01 -1.7654e+00 -1.1855e+00 +4.2494e-01 +1.5393e+00 +1.6467e+00 +2.0085e-01 -8.3940e-01 +1.0771e+00 +9.5478e-01 -3.2454e-01 -2.6898e+00 +1.3762e+00 +1.3732e+00 +4.2258e-01 -2.0813e+00 -4.2511e-01 -1.5720e+00 +2.2046e+00 +8.9280e-02
948 0 +1.457138677e+03 +1.487108677e+03 +1.487108677e+03 +1.8223e+00 -1.6728e+00 -2.3354e+00 -1.3267e+00 +2.1492e+00 +5.2130e-01 +6.7951e-01 -7.7434e-01 -2.8280e+00 +3.1466e-01 +4.7088e-01 +6.5187e-01 +1.9020e-01 +1.0424e+00 -1.0712e+00 +1.5025e+00 -8.8540e-01 -1.4612e+00 +2.0987e+00 -1.9545e+00
1326 0 +1.401478969e+03 +1.431448969e+03 +1.431448969e+03 -2.3632e-02 -1.7066e-01 -2.4900e+00 -1.5676e+00 +2.1052e+00 +2.0170e+00 -2.0556e+00 -5.0279e-01 -8.9016e-01 -1.7259e+00 -1.5143e+00 +1.5283e+00 +1.7246e+00 +1.5080e+00 -1.4161e+00 -5.5759e-01 +9.7261e-02 -1.8007e+00 +2.2085e-01 -6.6372e-01
4381 0 +1.333363824e+03 +1.363333824e+03 +1.363333824e+03 +1.9655e+00 -9.1432e-01 -2.0940e-01 -1.5943e+00 +1.3425e+00 +1.1081e+00 -2.7608e+00 -1.9316e+00 +1.6165e+00 -1.8596e+00 +7.1058e-01 -2.7981e+00 +2.6246e+00 +1.7629e+00 -2.5300e+00 +2.1259e+00 -1.7063e+00 +2.8504e+00 -2.6083e-01 -3.3381e-01
14008 0 +1.291057739e+03 +1.321027739e+03 +1.321027739e+03 -7.9723e-01 -1.6283e+00 -2.5901e+00 -1.9596e+00 +2.4213e+00 +1.2281e+00 -2.1126e+00 -2.7228e+00 +1.8335e-01 -1.3283e+00 -2.3639e-01 -6.6011e-01 -3.2609e-02 +7.9378e-02 -5.6261e-01 -4.2788e-02 -2.3542e+00 -1.0263e+00 +2.7098e+00 +5.8314e-01
18828 0 +1.020803597e+03 +1.050773597e+03 +1.050773597e+03 +1.3370e+00 -4.6701e-01 -2.8692e+00 +1.0991e+00 +1.4519e+00 +2.0198e+00 -6.4631e-01 -9.9415e-01 +1.8441e+00 -1.6402e+00 +2.5997e+00 +7.7450e-02 +2.7356e+00 +1.0010e+00 -1.7987e+00 +1.6751e+00 -8.0547e-01 -2.7302e+00 +8.5402e-01 -1.8036e+00
263137 0 +9.966099982e+02 +1.026579998e+03 +1.026579998e+03 -5.2709e-01 -7.1438e-01 -2.7691e+00 -2.1909e+00 +1.0130e+00 +1.5974e+00 -2.8122e+00 -2.7271e+00 -2.0151e+00 -9.8007e-01 -1.4064e+00 -1.7096e+00 +2.7766e+00 +2.6460e+00 +9.0532e-01 +2.3195e+00 -1.9545e+00 -7.2742e-02 +3.2580e-01 -1.3294e+00
1322778 0 +8.907210538e+02 +9.206910538e+02 +9.206910538e+02 +1.4102e+00 -1.0287e+00 -2.4306e+00 -1.3621e+00 +2.3837e+00 +2.5979e+00 -1.4895e+00 -2.9302e+00 +2.9226e-01 -1.2297e+00 +1.1679e+00 -2.6636e+00 +2.7039e+00 +2.4154e+00 -5.7124e-01 +1.6896e+00 -4.5227e-01 +1.7679e+00 +1.9393e+00 -2.4504e+00
9398203 0 +8.701726566e+02 +9.001426566e+02 +9.001426566e+02 +2.2562e+00 -2.0766e+00 -1.8798e+00 -2.7770e+00 +2.8543e+00 +1.9593e+00 -2.9506e+00 -1.6235e+00 +2.6042e+00 -2.4959e+00 +1.2255e+00 -1.9079e+00 +2.8083e+00 +2.8073e+00 -1.6696e+00 +2.4629e+00 -1.3400e+00 -1.6954e+00 +2.3093e+00 +2.8343e-01
12312988 0 +8.010954478e+02 +8.310654478e+02 +8.310654478e+02 +1.7426e+00 -2.5335e+00 -2.5070e+00 -2.4717e+00 +2.4035e+00 +2.3548e+00 -2.9778e+00 -2.5637e+00 -2.0354e+00 -1.9551e+00 +7.9910e-01 -1.6299e+00 +2.5395e+00 +2.7971e+00 -6.6239e-01 +1.8581e+00 -1.7511e+00 -1.0765e+00 +5.6694e-01 -1.8444e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.171000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.499661062e+03 +3.447951062e+03 +3.447951062e+03 +1.9409e-01 +1.3709e+00 -2.3576e+00 +2.2881e+00 -2.4848e+00 +2.2783e+00 +2.9435e+00 +2.9007e+00 +1.8516e+00 +2.7102e+00 -8.5541e-01 -2.0346e+00 -7.7929e-01 -1.2154e+00 -8.2466e-01 -2.6294e+00 +5.4618e-01 -2.4854e+00 +7.0861e-01 -6.4418e-01
