% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.324834504e+03 +2.354804504e+03 +2.354804504e+03 -1.9399e+00 +1.3426e+00 -1.0874e+00 -1.1742e+00 -1.5360e+00 -2.9094e+00 +2.5147e+00 +1.3117e+00 -3.5690e-01 -2.7455e+00
2 0 +2.063870800e+03 +2.093840800e+03 +2.093840800e+03 +1.6960e+00 -1.6739e+00 +1.5056e+00 +2.3853e+00 -2.1489e+00 -1.8558e-01 -2.1665e+00 -1.6314e-01 -2.4465e+00 +1.2262e+00
4 0 +1.646725491e+03 +1.676695491e+03 +1.676695491e+03 +1.9324e+00 -2.9100e+00 +8.5328e-01 -2.2823e+00 -2.6943e+00 -2.9513e+00 -2.0980e+00 -2.7988e+00 +2.8274e-01 +1.8872e+00
5 0 +9.684219639e+02 +9.983919639e+02 +9.983919639e+02 +1.4353e+00 -1.9513e+00 -2.7171e+00 -1.0283e+00 +2.2815e+00 +1.8793e+00 +2.2285e-01 -2.0031e+00 -2.3019e+00 +1.4499e+00
203 0 +9.201049127e+02 +9.500749127e+02 +9.500749127e+02 +2.8065e-01 -1.2078e-02 -2.3268e+00 -1.9129e+00 +1.8728e+00 -1.7441e-01 -2.9877e+00 -2.2864e+00 +1.9066e+00 +1.7995e+00
470 0 +7.837597559e+02 +8.137297559e+02 +8.137297559e+02 +2.2263e+00 -2.5842e+00 -2.1493e+00 -9.2340e-02 +1.8069e+00 -1.6039e-01 -2.6083e+00 -2.6156e+00 -1.1556e+00 -1.3241e+00
2313 0 +7.696934266e+02 +7.996634266e+02 +7.996634266e+02 -8.0871e-01 -1.4656e+00 -2.8146e+00 -8.3467e-01 +1.0211e+00 +7.4397e-01 -2.5060e+00 -1.4943e+00 +9.6494e-01 -1.8133e+00
4202 0 +7.320265526e+02 +7.619965526e+02 +7.619965526e+02 +8.6700e-01 -1.6491e+00 -2.0465e+00 -1.0818e+00 +2.9805e+00 +2.6412e+00 -2.2958e+00 -2.9292e+00 -2.7317e+00 +1.7364e+00
4627 0 +5.922384732e+02 +6.222084732e+02 +6.222084732e+02 +7.2352e-01 -2.8431e+00 -1.8666e+00 -1.0775e+00 +2.3412e+00 +1.6385e+00 -1.1217e+00 -2.7598e+00 +1.8426e-01 -1.8261e+00
17371 0 +3.960075194e+02 +4.259775194e+02 +4.259775194e+02 +1.1567e-02 -1.9701e+00 -2.8628e+00 -2.8559e+00 +1.4077e+00 +2.7612e+00 -2.6682e+00 -2.6092e+00 +4.1661e-01 -2.7720e+00
