% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.598483778e+01 +8.598483778e+01 -9.140151622e+02 -9.140151622e+02 +2.4253e+00 +3.9404e-01 +7.2005e-01 +1.8456e+00 -4.7257e+00 +4.0950e+00 -3.5281e+00 +3.7380e+00 +1.9012e+00 -2.4026e+00
2 +8.437221931e+01 +8.437221931e+01 -9.156277807e+02 -9.156277807e+02 +4.6849e+00 -6.6682e-02 -1.2959e+00 +4.1918e+00 +3.0248e+00 -1.9790e+00 +1.5271e+00 +3.6929e+00 -3.8930e+00 -1.4517e+00
9 +7.978758455e+01 +7.978758455e+01 -9.202124155e+02 -9.202124155e+02 -2.8202e+00 +1.7526e+00 +2.9391e+00 -2.7961e+00 +2.3592e+00 -3.1297e+00 -3.0200e+00 +2.3309e+00 +1.1488e+00 +1.1479e+00
12 +6.943093392e+01 +6.943093392e+01 -9.305690661e+02 -9.305690661e+02 +1.2578e+00 +1.0345e+00 +3.3351e-01 -3.6645e-01 -2.8911e+00 +1.5483e+00 -2.5679e+00 -2.1948e+00 +3.5006e+00 +1.7768e+00
83 +6.784662142e+01 +6.784662142e+01 -9.321533786e+02 -9.321533786e+02 +2.7961e-01 -4.1404e+00 +2.5205e+00 +1.6715e+00 -1.6512e+00 -3.4911e+00 -7.5128e-01 -2.1829e+00 -1.2452e+00 -1.2583e+00
123 +6.407529661e+01 +6.407529661e+01 -9.359247034e+02 -9.359247034e+02 +1.2982e+00 -4.0137e-02 -1.1320e+00 +3.3448e+00 -4.2256e+00 +1.9872e+00 -3.3679e+00 +2.0160e+00 -2.3987e+00 -2.3999e+00
316 +6.170917210e+01 +6.170917210e+01 -9.382908279e+02 -9.382908279e+02 +1.0042e-01 +9.7275e-01 -1.8717e+00 -2.2041e+00 +1.0956e+00 +3.0602e+00 +2.5304e+00 -3.6192e+00 +4.2098e+00 +4.6896e+00
357 +5.776502407e+01 +5.776502407e+01 -9.422349759e+02 -9.422349759e+02 +1.7682e+00 -2.0319e+00 -4.7842e+00 -2.4781e+00 +1.4362e+00 +3.2175e+00 +1.4445e+00 +3.0171e-01 +4.8402e+00 +4.1501e+00
985 +3.338362259e+01 +3.338362259e+01 -9.666163774e+02 -9.666163774e+02 +7.8653e-01 -4.4374e+00 +1.4536e+00 -2.9779e+00 +2.0517e+00 -2.0100e+00 +3.1178e+00 -2.0537e+00 -1.3555e+00 +3.4315e+00
1057 +1.636585688e+01 +1.636585688e+01 -9.836341431e+02 -9.836341431e+02 +3.0126e+00 -1.9619e+00 +4.0699e+00 +1.6427e+00 +1.2225e+00 -7.4306e-01 -2.3412e+00 +2.5837e+00 +2.2518e+00 +7.5710e-01
