% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.968605253e+03 +2.506515253e+03 +2.506515253e+03 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
2 0 +1.052483676e+03 +5.903936757e+02 +5.903936757e+02 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00
6 0 +1.030500541e+03 +5.684105414e+02 +5.684105414e+02 -1.6667e+00 +3.3333e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00
32 0 +9.668542296e+02 +5.047642296e+02 +5.047642296e+02 -1.6279e+00 +3.0935e+00 -1.5253e+00 -1.8086e+00 -1.5504e+00 -1.4152e+00 -1.5338e+00 -1.6528e+00 -1.7818e+00 -1.4843e+00 -1.4774e+00 -2.2126e+00 -1.7805e+00 -1.7294e+00 -1.6550e+00 -1.5005e+00 -1.3677e+00 -1.8398e+00 -1.1304e+00 -1.5969e+00
53 0 +9.331084328e+02 +4.710184328e+02 +4.710184328e+02 -1.6184e+00 +3.0907e+00 -1.3526e+00 -1.8711e+00 -1.5697e+00 -1.4549e+00 -1.5700e+00 -1.6221e+00 -1.9474e+00 -1.5316e+00 -1.5656e+00 -2.2728e+00 -1.7301e+00 -1.7241e+00 -1.6921e+00 -1.6762e+00 -1.4700e+00 -1.5437e+00 -1.1654e+00 -1.8119e+00
74 0 +8.974697843e+02 +4.353797843e+02 +4.353797843e+02 -1.6263e+00 +3.1769e+00 -1.2770e+00 -1.8505e+00 -1.6203e+00 -1.5643e+00 -1.6289e+00 -1.5301e+00 -1.8266e+00 -1.5950e+00 -1.6719e+00 -2.1733e+00 -1.6917e+00 -1.7047e+00 -1.5636e+00 -1.5476e+00 -1.5354e+00 -1.3715e+00 -1.2553e+00 -1.6443e+00
95 0 +8.789371957e+02 +4.168471957e+02 +4.168471957e+02 -1.6376e+00 +3.3884e+00 -1.1895e+00 -1.8192e+00 -1.6686e+00 -1.6486e+00 -1.6741e+00 -1.2275e+00 -1.6854e+00 -1.6294e+00 -1.7107e+00 -2.0007e+00 -1.6810e+00 -1.6956e+00 -1.5028e+00 -1.5593e+00 -1.4825e+00 -9.0348e-01 -1.0032e+00 -1.4169e+00
116 0 +7.786773610e+02 +3.165873610e+02 +3.165873610e+02 -1.6398e+00 +3.3393e+00 -1.2240e+00 -1.8168e+00 -1.6321e+00 -1.5681e+00 -1.6218e+00 -1.1266e+00 -1.6966e+00 -1.5771e+00 -1.5816e+00 -2.1488e+00 -1.7185e+00 -1.7131e+00 -1.4858e+00 -1.8978e+00 -1.4535e+00 -7.3914e-01 -6.3093e-01 -9.6917e-01
138 0 +5.138183533e+02 +5.172835327e+01 +5.172835327e+01 -1.6471e+00 +3.0028e+00 -1.3386e+00 -1.8223e+00 -1.4782e+00 -1.2291e+00 -1.4131e+00 -6.6466e-01 -1.7084e+00 -1.3677e+00 -1.1579e+00 -2.7191e+00 -1.8538e+00 -1.7822e+00 -1.1420e+00 -3.4411e+00 -1.4373e+00 +7.2932e-01 +1.5681e+00 +1.4101e+00
164 0 +4.892905426e+02 +2.720054263e+01 +2.720054263e+01 -1.6114e+00 +2.6823e+00 -1.4611e+00 -1.8812e+00 -1.5955e+00 -1.1524e+00 -1.5590e+00 -9.5333e-01 -1.9632e+00 -1.5762e+00 -7.6364e-01 -3.4549e+00 -1.6055e+00 -1.4471e+00 -1.1855e+00 -4.2441e+00 -1.6147e+00 +1.6736e+00 +2.8645e+00 +2.4823e+00
193 0 +4.772086809e+02 +1.511868085e+01 +1.511868085e+01 -1.6132e+00 +2.6750e+00 -1.4411e+00 -1.8758e+00 -1.5954e+00 -1.1411e+00 -1.5661e+00 -9.3202e-01 -1.9360e+00 -1.5702e+00 -7.3724e-01 -3.4338e+00 -1.6281e+00 -1.4600e+00 -1.2148e+00 -4.2897e+00 -1.5761e+00 +1.6357e+00 +2.9739e+00 +2.4620e+00
237 0 +4.561735508e+02 -5.916449173e+00 -5.916449173e+00 -1.6811e+00 +2.7099e+00 -1.1549e+00 -1.7443e+00 -1.3460e+00 -8.3602e-01 -1.3194e+00 +1.5192e-02 -1.2995e+00 -1.0999e+00 -5.0039e-01 -2.7320e+00 -2.2808e+00 -2.0436e+00 -1.1120e+00 -4.8313e+00 -8.8121e-01 +1.7662e+00 +2.8957e+00 +2.8382e+00
259 0 +4.320352750e+02 -3.005472501e+01 -3.005472501e+01 -1.6650e+00 +2.5895e+00 -1.1020e+00 -1.7679e+00 -1.4242e+00 -8.2151e-01 -1.4222e+00 -1.4169e-01 -1.2579e+00 -1.0899e+00 -3.4351e-01 -2.9346e+00 -2.3379e+00 -1.9336e+00 -1.2471e+00 -4.7262e+00 -7.3607e-01 +1.7736e+00 +2.9258e+00 +2.4578e+00
280 0 +4.200126421e+02 -4.207735793e+01 -4.207735793e+01 -1.6160e+00 +2.3363e+00 -1.1680e+00 -1.8596e+00 -1.6703e+00 -8.3695e-01 -1.6772e+00 -1.0964e-01 -1.1889e+00 -7.8633e-01 -2.1936e-01 -3.2303e+00 -2.5063e+00 -2.3887e+00 -1.3481e+00 -4.8481e+00 -6.4353e-01 +1.8574e+00 +2.9232e+00 +2.0565e+00
323 0 +3.700536206e+02 -9.203637939e+01 -9.203637939e+01 -1.6148e+00 +2.2605e+00 -1.3007e+00 -1.8624e+00 -1.7193e+00 -7.6379e-01 -1.7025e+00 +1.9609e-01 -1.2545e+00 -3.9777e-01 -2.5510e-02 -3.5522e+00 -2.3924e+00 -3.0139e+00 -1.1403e+00 -4.7301e+00 -4.6675e-01 +1.9266e+00 +2.9425e+00 +1.8213e+00
346 0 +3.563668156e+02 -1.057231844e+02 -1.057231844e+02 -1.6280e+00 +2.3091e+00 -1.3142e+00 -1.8324e+00 -1.6378e+00 -7.9245e-01 -1.6219e+00 +1.4071e-01 -1.2901e+00 -5.2923e-01 -9.7750e-02 -3.4685e+00 -2.3084e+00 -2.8867e+00 -1.1431e+00 -4.7706e+00 -4.9003e-01 +1.8798e+00 +2.9438e+00 +1.9051e+00
368 0 +3.445968211e+02 -1.174931789e+02 -1.174931789e+02 -1.6427e+00 +2.2911e+00 -1.3258e+00 -1.7957e+00 -1.5305e+00 -8.6420e-01 -1.5373e+00 +1.6849e-02 -1.3282e+00 -6.7481e-01 -3.7958e-03 -3.4362e+00 -2.2062e+00 -2.9346e+00 -1.2291e+00 -4.8199e+00 -4.3813e-01 +1.8456e+00 +2.9548e+00 +1.7982e+00
411 0 +3.304421486e+02 -1.316478514e+02 -1.316478514e+02 -1.6347e+00 +2.2981e+00 -1.3162e+00 -1.8419e+00 -1.5499e+00 -8.5466e-01 -1.5610e+00 -1.2079e-01 -1.3366e+00 -5.1331e-01 -4.3699e-02 -3.3642e+00 -2.4050e+00 -3.0424e+00 -1.6902e+00 -4.7070e+00 -4.2208e-01 +1.9310e+00 +2.9679e+00 +1.8789e+00
433 0 +3.086249328e+02 -1.534650672e+02 -1.534650672e+02 -1.6299e+00 +2.2970e+00 -1.3301e+00 -1.8528e+00 -1.5770e+00 -8.3388e-01 -1.5792e+00 -9.8230e-02 -1.3245e+00 -4.7352e-01 -1.9722e-02 -3.2850e+00 -2.3700e+00 -2.9778e+00 -1.6749e+00 -4.7380e+00 -4.4872e-01 +1.8992e+00 +2.9747e+00 +1.8682e+00
457 0 +3.008060564e+02 -1.612839436e+02 -1.612839436e+02 -1.6268e+00 +2.2900e+00 -1.3346e+00 -1.8561e+00 -1.5997e+00 -8.1847e-01 -1.5962e+00 -9.1579e-02 -1.3052e+00 -4.5880e-01 -1.5138e-02 -3.2870e+00 -2.3457e+00 -2.9302e+00 -1.6267e+00 -4.7705e+00 -4.6852e-01 +1.9024e+00 +2.9717e+00 +1.8495e+00
586 0 +2.926282549e+02 -1.694617451e+02 -1.694617451e+02 -1.6295e+00 +2.3141e+00 -1.3161e+00 -1.8361e+00 -1.5824e+00 -8.2736e-01 -1.5692e+00 -8.8210e-02 -1.3149e+00 -5.7696e-01 -6.0258e-02 -3.2702e+00 -2.3506e+00 -2.9661e+00 -1.6710e+00 -4.7790e+00 -4.8251e-01 +1.8982e+00 +2.9692e+00 +1.8217e+00
12582 0 +2.871874667e+02 -1.749025333e+02 -1.749025333e+02 -4.1667e-01 +3.9583e+00 -4.1667e-01 +1.4583e+00 -4.1667e-01 +2.0833e+00 -4.1667e-01 +4.5833e+00 -4.1667e-01 -4.1667e-01 +2.0833e+00 -2.9167e+00 -4.1667e-01 -2.9167e+00 -4.1667e-01 -2.9167e+00 -4.1667e-01 +2.0833e+00 +2.0833e+00 +2.0833e+00
12626 0 +2.449076207e+02 -2.171823793e+02 -2.171823793e+02 -5.4370e-01 +4.0472e+00 -5.2462e-01 +1.4874e+00 -7.9536e-01 +2.2546e+00 -1.8322e-01 +4.5431e+00 -4.5252e-01 -5.9313e-01 +2.2537e+00 -2.8486e+00 -2.8189e-01 -3.3007e+00 -2.1258e-01 -2.9022e+00 -7.6234e-01 +2.6562e+00 +2.2140e+00 +2.5641e+00
12648 0 +2.211409879e+02 -2.409490121e+02 -2.409490121e+02 -6.2965e-01 +4.1381e+00 -5.4700e-01 +1.5113e+00 -7.9083e-01 +2.2191e+00 -2.0027e-01 +4.6074e+00 -4.9583e-01 -6.1539e-01 +2.2517e+00 -2.6518e+00 -3.1679e-01 -3.5405e+00 -1.3174e-01 -2.7781e+00 -7.9317e-01 +2.6265e+00 +2.1270e+00 +2.6302e+00
12671 0 +2.013628963e+02 -2.607271037e+02 -2.607271037e+02 -6.6369e-01 +4.1901e+00 -5.4433e-01 +1.5266e+00 -8.1843e-01 +2.1818e+00 -2.3787e-01 +4.5941e+00 -5.2982e-01 -6.0197e-01 +2.2303e+00 -2.6497e+00 -3.3899e-01 -3.5569e+00 -1.5293e-01 -2.8141e+00 -7.1227e-01 +2.5695e+00 +2.0707e+00 +2.5890e+00
12693 0 +1.647022662e+02 -2.973877338e+02 -2.973877338e+02 -7.2687e-01 +4.2945e+00 -5.2240e-01 +1.5725e+00 -9.1189e-01 +2.1138e+00 -3.5272e-01 +4.5566e+00 -6.3987e-01 -5.4918e-01 +2.1622e+00 -2.7179e+00 -3.8521e-01 -3.4934e+00 -2.3827e-01 -2.8129e+00 -7.9060e-01 +2.5600e+00 +2.0781e+00 +2.4408e+00
12720 0 +1.467137542e+02 -3.153762458e+02 -3.153762458e+02 -7.2407e-01 +4.2632e+00 -5.2106e-01 +1.5868e+00 -9.0112e-01 +2.1245e+00 -3.3390e-01 +4.5772e+00 -6.6795e-01 -5.5223e-01 +2.1661e+00 -2.8150e+00 -3.7083e-01 -3.4609e+00 -2.0912e-01 -2.8100e+00 -7.1245e-01 +2.6188e+00 +2.1108e+00 +2.3894e+00
