% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.413021928e+02 -3.207878072e+02 -3.207878072e+02 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
71 0 +1.299737606e+02 -3.321162394e+02 -3.321162394e+02 +1.6667e+00 +4.1667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
92 0 +1.153270798e+02 -3.467629202e+02 -3.467629202e+02 +1.5817e+00 +4.1191e+00 +1.5479e+00 +1.2965e+00 +1.6446e+00 +1.6086e+00 +1.2837e+00 +2.2121e+00 +1.9786e+00 +1.9317e+00
116 0 +1.142045041e+02 -3.478854959e+02 -3.478854959e+02 +1.5815e+00 +4.1192e+00 +1.5477e+00 +1.2968e+00 +1.6446e+00 +1.6086e+00 +1.2835e+00 +2.2120e+00 +1.9819e+00 +1.9323e+00
143 0 +1.101191557e+02 -3.519708443e+02 -3.519708443e+02 +1.5773e+00 +4.1205e+00 +1.5431e+00 +1.2981e+00 +1.6447e+00 +1.6090e+00 +1.2785e+00 +2.2150e+00 +1.9807e+00 +1.9463e+00
156 0 +1.018889212e+02 -3.602010788e+02 -3.602010788e+02 +1.5658e+00 +4.1245e+00 +1.5307e+00 +1.3037e+00 +1.6452e+00 +1.6102e+00 +1.2676e+00 +2.2199e+00 +1.9777e+00 +1.9891e+00
167 0 +9.261670252e+01 -3.694732975e+02 -3.694732975e+02 +1.3904e+00 +4.1980e+00 +1.3543e+00 +1.4386e+00 +1.6584e+00 +1.6456e+00 +1.1787e+00 +2.2160e+00 +1.9809e+00 +1.9917e+00
179 0 +8.532183456e+01 -3.767681654e+02 -3.767681654e+02 +1.3101e+00 +4.1730e+00 +1.3279e+00 +1.4491e+00 +1.6588e+00 +1.6478e+00 +1.2507e+00 +2.2428e+00 +1.9796e+00 +1.9965e+00
191 0 +8.083102257e+01 -3.812589774e+02 -3.812589774e+02 +1.3270e+00 +4.1363e+00 +1.3924e+00 +1.4165e+00 +1.6541e+00 +1.6357e+00 +1.2762e+00 +2.2076e+00 +1.9792e+00 +1.9932e+00
6242 0 +7.929446901e+01 -3.827955310e+02 -3.827955310e+02 +4.1667e-01 +2.9167e+00 +2.2917e+00 +2.2917e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +4.1667e-01 +4.1667e-01
6318 0 +7.535648384e+01 -3.867335162e+02 -3.867335162e+02 +4.1667e-01 +2.9167e+00 +2.2917e+00 +2.2917e+00 +2.2917e+00 +1.6667e+00 +1.6667e+00 +2.2917e+00 +4.1667e-01 +4.1667e-01
6334 0 +5.388909084e+01 -4.082009092e+02 -4.082009092e+02 +4.1667e-01 +2.9167e+00 +2.2917e+00 +2.2917e+00 +2.2917e+00 +1.6667e+00 +1.6667e+00 +2.2917e+00 +1.0417e+00 +4.1667e-01
6361 0 +5.186537422e+01 -4.102246258e+02 -4.102246258e+02 +4.1278e-01 +2.9522e+00 +2.5204e+00 +2.2671e+00 +2.2953e+00 +1.6521e+00 +1.5709e+00 +2.1846e+00 +1.0108e+00 +3.6539e-01
