% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.700186496e+07 +1.700194123e+07 +1.700194123e+07 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
2 0 +1.085886295e+05 +1.086648995e+05 +1.086648995e+05 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00
7 0 +2.278311013e+03 +2.354581013e+03 +2.354581013e+03 +1.6667e+00 -3.3333e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
24 0 +1.514321186e+02 +2.277021186e+02 +2.277021186e+02 +1.6727e+00 -3.2868e+00 +1.6492e+00 +1.6912e+00 +1.6707e+00
30 0 +2.972139311e+01 +1.059913931e+02 +1.059913931e+02 +1.6585e+00 -3.2964e+00 +1.6401e+00 +1.6808e+00 +1.6531e+00
36 0 +2.748162657e+01 +1.037516266e+02 +1.037516266e+02 +1.6472e+00 -3.2947e+00 +1.6282e+00 +1.6774e+00 +1.6384e+00
48 0 +2.558465201e+01 +1.018546520e+02 +1.018546520e+02 +1.5357e+00 -3.2876e+00 +1.5178e+00 +1.6377e+00 +1.4933e+00
54 0 +1.800998225e+01 +9.427998225e+01 +9.427998225e+01 +1.0244e+00 -3.2569e+00 +1.0150e+00 +1.4597e+00 +8.2740e-01
61 0 +1.289891631e+01 +8.916891631e+01 +8.916891631e+01 -2.4205e-01 -3.1815e+00 -2.3327e-01 +1.0168e+00 -8.2040e-01
67 0 +4.465462329e+00 +8.073546233e+01 +8.073546233e+01 -2.3394e-01 -3.1839e+00 -2.2721e-01 +1.0178e+00 -8.0963e-01
73 0 +1.897086980e+00 +7.816708698e+01 +7.816708698e+01 -4.9484e-01 -3.1697e+00 -4.8632e-01 +9.2444e-01 -1.1493e+00
81 0 +2.974984818e-01 +7.656749848e+01 +7.656749848e+01 -1.0725e+00 -3.1371e+00 -1.0600e+00 +7.1821e-01 -1.9011e+00
87 0 +1.257815246e-01 +7.639578152e+01 +7.639578152e+01 -9.7424e-01 -3.1424e+00 -9.6350e-01 +7.5245e-01 -1.7733e+00
93 0 +1.156513492e-01 +7.638565135e+01 +7.638565135e+01 -9.8862e-01 -3.1414e+00 -9.7902e-01 +7.4621e-01 -1.7922e+00
99 0 +9.900802821e-02 +7.636900803e+01 +7.636900803e+01 -1.0128e+00 -3.1396e+00 -1.0070e+00 +7.3422e-01 -1.8241e+00
107 0 +9.506005095e-02 +7.636506005e+01 +7.636506005e+01 -1.0437e+00 -3.1372e+00 -1.0426e+00 +7.1881e-01 -1.8649e+00
119 0 +8.998652482e-02 +7.635998652e+01 +7.635998652e+01 -1.0501e+00 -3.1361e+00 -1.0543e+00 +7.1131e-01 -1.8737e+00
125 0 +8.580394143e-02 +7.635580394e+01 +7.635580394e+01 -1.0433e+00 -3.1357e+00 -1.0535e+00 +7.0815e-01 -1.8655e+00
131 0 +6.425268976e-02 +7.633425269e+01 +7.633425269e+01 -1.0125e+00 -3.1326e+00 -1.0670e+00 +6.7926e-01 -1.8299e+00
137 0 +3.790056866e-02 +7.630790057e+01 +7.630790057e+01 -9.7722e-01 -3.1285e+00 -1.0856e+00 +6.4280e-01 -1.7893e+00
143 0 +1.869223018e-02 +7.628869223e+01 +7.628869223e+01 -9.1727e-01 -3.1217e+00 -1.1228e+00 +5.7725e-01 -1.7212e+00
149 0 +1.825448696e-02 +7.628825449e+01 +7.628825449e+01 -8.8808e-01 -3.1178e+00 -1.1468e+00 +5.4004e-01 -1.6888e+00
155 0 +1.408501999e-02 +7.628408502e+01 +7.628408502e+01 -8.9946e-01 -3.1180e+00 -1.1499e+00 +5.4330e-01 -1.7029e+00
161 0 +1.307930645e-02 +7.628307931e+01 +7.628307931e+01 -1.0055e+00 -3.1155e+00 -1.2313e+00 +5.2945e-01 -1.8400e+00
162 0 +4.722837281e-03 +7.627472284e+01 +7.627472284e+01 -9.5246e-01 -3.1167e+00 -1.1906e+00 +5.3638e-01 -1.7715e+00
168 0 +4.116619770e-03 +7.627411662e+01 +7.627411662e+01 -9.4174e-01 -3.1158e+00 -1.1961e+00 +5.2593e-01 -1.7593e+00
193 0 +4.032461936e-03 +7.627403246e+01 +7.627403246e+01 -9.3809e-01 -3.1148e+00 -1.2066e+00 +5.1531e-01 -1.7565e+00
199 0 +3.973856812e-03 +7.627397386e+01 +7.627397386e+01 -9.3949e-01 -3.1149e+00 -1.2072e+00 +5.1562e-01 -1.7583e+00
220 0 +3.887110946e-03 +7.627388711e+01 +7.627388711e+01 -9.4193e-01 -3.1153e+00 -1.2082e+00 +5.1684e-01 -1.7616e+00
324 0 +3.792224583e-03 +7.627379222e+01 +7.627379222e+01 -9.3694e-01 -3.1159e+00 -1.2083e+00 +5.1687e-01 -1.7623e+00
354 0 +3.710192830e-03 +7.627371019e+01 +7.627371019e+01 -9.2996e-01 -3.1173e+00 -1.2128e+00 +5.1566e-01 -1.7690e+00
444 0 +3.598464314e-03 +7.627359846e+01 +7.627359846e+01 -9.3990e-01 -3.1172e+00 -1.2120e+00 +5.1740e-01 -1.7620e+00
998 0 +3.547840629e-03 +7.627354784e+01 +7.627354784e+01 -9.3785e-01 -3.1177e+00 -1.2085e+00 +5.1988e-01 -1.7598e+00
1618 0 +3.463104298e-03 +7.627346310e+01 +7.627346310e+01 -9.3577e-01 -3.1187e+00 -1.2110e+00 +5.1878e-01 -1.7554e+00
2968 0 +3.387949301e-03 +7.627338795e+01 +7.627338795e+01 -9.4177e-01 -3.1188e+00 -1.2143e+00 +5.1904e-01 -1.7616e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.255000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.511157710e+04 +1.508902710e+04 +1.508902710e+04 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
31 0 +5.603387530e+01 +3.348387530e+01 +3.348387530e+01 +1.6667e+00 +4.1667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
53 0 +2.499829591e+01 +2.448295913e+00 +2.448295913e+00 +1.6714e+00 +4.1670e+00 +1.6697e+00 +1.6679e+00 +1.6627e+00
59 0 +2.302938602e+01 +4.793860186e-01 +4.793860186e-01 +1.6759e+00 +4.1603e+00 +1.6685e+00 +1.6477e+00 +1.6627e+00
71 0 +2.254232299e+01 -7.677014016e-03 -7.677014016e-03 +1.6901e+00 +4.1423e+00 +1.6668e+00 +1.5942e+00 +1.6610e+00
77 0 +2.117619677e+01 -1.373803230e+00 -1.373803230e+00 +1.7293e+00 +4.0940e+00 +1.6628e+00 +1.4531e+00 +1.6568e+00
83 0 +1.585036643e+01 -6.699633570e+00 -6.699633570e+00 +1.9354e+00 +3.8385e+00 +1.6413e+00 +7.1868e-01 +1.6374e+00
90 0 +1.517415450e+01 -7.375845500e+00 -7.375845500e+00 +2.2573e+00 +3.4368e+00 +1.6074e+00 -4.2643e-01 +1.6078e+00
96 0 +1.226062332e+01 -1.028937668e+01 -1.028937668e+01 +2.4760e+00 +3.1621e+00 +1.5871e+00 -1.2113e+00 +1.5891e+00
102 0 +3.831894866e+00 -1.871810513e+01 -1.871810513e+01 +2.7213e+00 +2.8493e+00 +1.5708e+00 -2.1098e+00 +1.5701e+00
109 0 +1.533233448e+00 -2.101676655e+01 -2.101676655e+01 +3.0683e+00 +2.4034e+00 +1.5534e+00 -3.3878e+00 +1.5438e+00
115 0 +1.234489670e+00 -2.131551033e+01 -2.131551033e+01 +2.9705e+00 +2.5242e+00 +1.5658e+00 -3.0400e+00 +1.5530e+00
121 0 +1.103861947e+00 -2.144613805e+01 -2.144613805e+01 +2.9134e+00 +2.5906e+00 +1.5809e+00 -2.8485e+00 +1.5605e+00
127 0 +9.942237424e-01 -2.155577626e+01 -2.155577626e+01 +2.7786e+00 +2.7395e+00 +1.6292e+00 -2.4166e+00 +1.5814e+00
133 0 +9.137137621e-01 -2.163628624e+01 -2.163628624e+01 +2.8182e+00 +2.6899e+00 +1.6255e+00 -2.5603e+00 +1.5776e+00
139 0 +8.335001025e-01 -2.171649990e+01 -2.171649990e+01 +2.8639e+00 +2.6253e+00 +1.6359e+00 -2.7475e+00 +1.5771e+00
145 0 +7.553239186e-01 -2.179467608e+01 -2.179467608e+01 +2.8463e+00 +2.6334e+00 +1.6638e+00 -2.7242e+00 +1.5850e+00
151 0 +6.568439668e-01 -2.189315603e+01 -2.189315603e+01 +2.7999e+00 +2.6451e+00 +1.7558e+00 -2.6902e+00 +1.6105e+00
157 0 +6.308098147e-01 -2.191919019e+01 -2.191919019e+01 +2.7791e+00 +2.6667e+00 +1.7666e+00 -2.6272e+00 +1.6148e+00
163 0 +6.136861027e-01 -2.193631390e+01 -2.193631390e+01 +2.7148e+00 +2.7174e+00 +1.8274e+00 -2.4738e+00 +1.6351e+00
169 0 +5.818722486e-01 -2.196812775e+01 -2.196812775e+01 +2.7271e+00 +2.7008e+00 +1.8289e+00 -2.5194e+00 +1.6354e+00
176 0 +5.556858073e-01 -2.199431419e+01 -2.199431419e+01 +2.7552e+00 +2.6632e+00 +1.8314e+00 -2.6227e+00 +1.6358e+00
182 0 +5.477404757e-01 -2.200225952e+01 -2.200225952e+01 +2.7574e+00 +2.6484e+00 +1.8540e+00 -2.6593e+00 +1.6429e+00
188 0 +3.804662356e-01 -2.216953376e+01 -2.216953376e+01 +2.7205e+00 +2.6230e+00 +1.9922e+00 -2.7027e+00 +1.6872e+00
197 0 +2.035386918e-01 -2.234646131e+01 -2.234646131e+01 +2.6287e+00 +2.5444e+00 +2.3663e+00 -2.8535e+00 +1.8054e+00
203 0 +8.312764020e-02 -2.246687236e+01 -2.246687236e+01 +2.6251e+00 +2.5546e+00 +2.3580e+00 -2.8363e+00 +1.8014e+00
209 0 +1.896047109e-02 -2.253103953e+01 -2.253103953e+01 +2.5934e+00 +2.5664e+00 +2.4172e+00 -2.8020e+00 +1.8197e+00
216 0 +1.825083116e-02 -2.253174917e+01 -2.253174917e+01 +2.5488e+00 +2.5714e+00 +2.5204e+00 -2.7834e+00 +1.8505e+00
222 0 +3.090016621e-03 -2.254690998e+01 -2.254690998e+01 +2.5556e+00 +2.5733e+00 +2.4988e+00 -2.7761e+00 +1.8445e+00
228 0 +1.862144593e-03 -2.254813786e+01 -2.254813786e+01 +2.5506e+00 +2.5785e+00 +2.5010e+00 -2.7604e+00 +1.8455e+00
229 0 +1.861560136e-03 -2.254813844e+01 -2.254813844e+01 +2.5506e+00 +2.5785e+00 +2.5010e+00 -2.7604e+00 +1.8455e+00
234 0 +1.612732336e-03 -2.254838727e+01 -2.254838727e+01 +2.5435e+00 +2.5849e+00 +2.5061e+00 -2.7404e+00 +1.8476e+00
