% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.080472819e+06 +3.080549089e+06 +3.080549089e+06 +2.8890e+00 -1.1735e+00 +1.9827e+00 +6.2795e-01 +1.8222e+00 +2.0924e+00 +2.9566e-01 -2.5452e+00 -4.0283e-02 -3.6798e-01 -2.0687e+00 -5.1853e-01 +3.8855e-01 -1.9633e+00 -2.2367e+00 +1.5808e+00 +1.8680e+00 -1.5600e+00 +1.8234e+00 -7.1803e-01
3 0 +1.112654802e+05 +1.113417502e+05 +1.113417502e+05 +2.2322e+00 -2.8045e+00 +9.9629e-01 +3.1482e-01 -2.5062e+00 +1.1901e+00 +1.0373e+00 +1.8519e+00 -6.1872e-01 +2.4840e+00 +4.3116e-01 -3.3398e-01 -5.0690e-01 +2.2227e+00 -1.1059e+00 -2.9668e+00 -2.2491e+00 -8.1556e-01 +1.0411e+00 +1.0721e+00
22 0 +9.038427108e+04 +9.046054108e+04 +9.046054108e+04 -2.3094e+00 -8.9615e-01 +2.5268e+00 -1.7479e+00 +6.0211e-01 +1.1338e+00 +1.4002e+00 +1.6227e+00 -6.3046e-02 +1.3497e+00 +9.7751e-01 +1.5102e+00 +2.9462e-01 +3.0360e-01 -1.0544e+00 +2.4969e+00 -1.0792e+00 +1.3979e+00 +2.0588e+00 +1.5833e+00
33 0 +7.237381817e+04 +7.245008817e+04 +7.245008817e+04 -2.2996e+00 +2.1314e+00 -1.8558e+00 +1.7278e+00 -1.8599e+00 +2.0120e+00 +1.9447e+00 -4.5606e-01 -1.9451e+00 -1.1752e+00 +2.6649e+00 +2.4398e+00 -1.4421e+00 -1.7328e+00 -2.4916e+00 -2.7739e-01 -1.4746e-01 +2.7573e+00 -3.6400e-02 +2.5845e+00
53 0 +6.817041709e+04 +6.824668709e+04 +6.824668709e+04 +8.7610e-01 -2.1518e+00 +8.2656e-02 +2.2420e+00 -1.1446e+00 -2.2591e+00 -2.0604e-01 +1.6658e+00 -2.5431e-01 +4.2544e-01 -6.2709e-01 -2.8451e-01 +2.9988e+00 +2.0660e+00 +2.1931e+00 +1.5454e+00 -5.6947e-01 +1.7019e+00 -1.1659e+00 +1.3106e+00
69 0 +2.199704960e+02 +2.962404960e+02 +2.962404960e+02 +2.3715e+00 +2.5965e+00 +1.1247e+00 -2.9191e+00 -1.9281e+00 +1.4044e+00 -1.6873e+00 -7.5758e-01 +9.6317e-01 -7.2499e-01 +2.7181e+00 +6.7460e-01 +2.2071e+00 -9.7269e-01 +2.6385e+00 +1.8459e+00 -2.6686e-01 -1.0895e+00 -4.5906e-01 +2.7224e+00
403 0 +1.339465055e+02 +2.102165055e+02 +2.102165055e+02 -1.9093e+00 +1.9027e+00 -8.8908e-01 -1.7904e+00 -1.3750e+00 -1.4470e-02 -2.4603e+00 -8.9884e-01 +2.3086e+00 -1.9347e-01 +1.1594e+00 -1.1352e+00 +1.6168e+00 -1.7335e+00 -9.6627e-01 -8.8214e-01 +1.3492e+00 -2.3578e+00 +2.1714e+00 -1.8217e+00
1550 0 +1.196975425e+02 +1.959675425e+02 +1.959675425e+02 +4.6940e-01 -6.6368e-01 +8.3829e-01 -2.5437e+00 -2.1934e+00 +5.0086e-01 +2.1712e+00 -1.3759e+00 +2.4542e+00 -3.7057e-01 +2.0315e+00 +5.3249e-02 -5.9718e-01 -1.6391e+00 -9.2664e-02 -2.8834e+00 +2.3241e+00 +3.0001e-01 +1.7283e+00 -1.1251e+00
4312 0 +1.146868654e+02 +1.909568654e+02 +1.909568654e+02 -1.3328e+00 -9.6483e-01 -2.0950e+00 -2.0848e+00 -1.7433e+00 -6.1634e-01 +1.0261e+00 +3.0928e-01 -2.5803e-01 +2.1149e+00 -1.4967e+00 -1.6472e+00 -6.6650e-01 +2.3486e+00 +2.2389e+00 -1.8498e+00 -1.7694e+00 +2.7120e-02 +2.1284e+00 -2.2914e+00
9202 0 +1.071311194e+02 +1.834011194e+02 +1.834011194e+02 -2.9657e+00 -6.6008e-01 +6.0923e-02 +2.3967e+00 +2.2172e-01 +1.1365e+00 -2.0195e+00 -2.0018e+00 -1.3672e+00 -2.4632e-01 -1.8801e+00 -2.3993e-03 +8.1236e-01 +2.8113e+00 -1.1759e+00 -3.6343e-01 -1.9035e+00 -2.7809e+00 +6.8876e-01 +8.9814e-01
13125 0 +1.036277060e+02 +1.798977060e+02 +1.798977060e+02 -5.0485e-01 -1.8794e+00 -2.3750e+00 +1.3915e+00 -1.5799e+00 +2.1771e+00 -2.2180e+00 -1.2417e+00 +2.4468e+00 +2.0483e+00 -6.9580e-01 -2.7680e+00 -2.4659e+00 +2.2355e+00 +1.1400e-01 +2.3988e+00 +9.7682e-01 -1.0543e+00 -2.7513e-02 -1.3652e-01
