% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.823434093e+05 +1.824925593e+05 +1.824925593e+05 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
2 0 +2.266755504e+04 +2.281670504e+04 +2.281670504e+04 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00
14 0 +2.202719459e+04 +2.217634459e+04 +2.217634459e+04 -1.6667e+00 -1.6667e+00 -1.6667e+00 +3.3333e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00
40 0 +1.092912111e+04 +1.107827111e+04 +1.107827111e+04 -1.6019e+00 -1.5782e+00 -1.8195e+00 +1.6007e+00 -2.5574e+00 -1.3849e+00 -1.6475e+00 -1.7539e+00 -1.3872e+00 -1.4595e+00 -2.0201e+00 -2.4392e-01 +4.9667e+00 -7.5620e-01 -1.6678e+00 -1.6255e+00 -1.3539e+00 -1.4024e+00 -1.4664e+00 -1.7361e+00
62 0 +8.977355144e+03 +9.126505144e+03 +9.126505144e+03 -1.4536e+00 -1.3606e+00 -1.8637e+00 -9.4816e-02 -3.7726e+00 -1.1157e+00 -1.5449e+00 -1.9373e+00 -8.4771e-01 -9.9085e-01 -2.4313e+00 +1.2932e+00 +3.1085e+00 +1.4114e+00 -1.5807e+00 -1.5372e+00 -7.7047e-01 -1.0193e+00 -1.1700e+00 -1.8554e+00
84 0 +4.620658334e+03 +4.769808334e+03 +4.769808334e+03 -1.3663e+00 -1.2352e+00 -1.6825e+00 -8.2664e-01 -4.3832e+00 -1.1242e+00 -1.4411e+00 -2.0391e+00 -5.6003e-01 -7.0908e-01 -2.6158e+00 +1.8996e+00 +2.1727e+00 -1.5270e-01 -1.0823e+00 -1.4854e+00 -4.6390e-01 -8.5865e-01 -1.1855e+00 -1.8855e+00
106 0 +7.487325894e+02 +8.978825894e+02 +8.978825894e+02 -1.2762e+00 -1.1461e+00 -8.5278e-01 +1.0075e+00 -4.5574e+00 -1.4914e+00 -1.2177e+00 -2.1231e+00 -3.5413e-01 -3.4470e-01 -2.7951e+00 -1.1722e+00 +1.9386e+00 -1.2146e+00 -6.2699e-01 -1.3537e+00 -2.9726e-01 -7.9011e-01 -1.7895e+00 -1.8104e+00
127 0 +4.092457538e+02 +5.583957538e+02 +5.583957538e+02 -1.3124e+00 -1.2209e+00 -7.5659e-01 +1.3260e+00 -4.0472e+00 -1.5158e+00 -1.4608e+00 -1.9521e+00 -7.2030e-01 -2.9962e-01 -2.5843e+00 -7.5642e-01 +2.0730e+00 -1.3289e+00 -1.9853e+00 -8.3250e-01 -9.5893e-01 -8.1213e-01 -1.3551e+00 -2.2395e+00
148 0 +3.872797487e+02 +5.364297487e+02 +5.364297487e+02 -1.3390e+00 -1.2559e+00 -7.2935e-01 +1.1262e+00 -3.7759e+00 -1.8000e+00 -1.5037e+00 -1.8709e+00 -8.9407e-01 -3.4124e-01 -2.5632e+00 -4.8621e-01 +2.1083e+00 -1.2820e+00 -2.4663e+00 -1.1320e+00 -9.4951e-01 -1.0741e+00 -2.2469e+00 -2.1943e+00
169 0 +1.810291715e+02 +3.301791715e+02 +3.301791715e+02 -1.3411e+00 -1.2439e+00 -7.6953e-01 +1.0224e+00 -3.7589e+00 -1.9351e+00 -1.5021e+00 -1.9141e+00 -8.6304e-01 -3.8993e-01 -2.6377e+00 -5.5657e-01 +2.0846e+00 -1.2409e+00 -1.9939e+00 -1.2269e+00 -7.4132e-01 -9.1510e-01 -2.0359e+00 -2.5488e+00
