% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.114507295e+05 +1.115998795e+05 +1.115998795e+05 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
2 0 +4.666124664e+03 +4.815274664e+03 +4.815274664e+03 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00
14 0 +4.025764215e+03 +4.174914215e+03 +4.174914215e+03 -1.6667e+00 -1.6667e+00 -1.6667e+00 +3.3333e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00
31 0 +6.806850101e+02 +8.298350101e+02 +8.298350101e+02 -1.5460e+00 -1.5020e+00 -1.9512e+00 +1.0745e-01 -3.3250e+00 -1.1420e+00 -1.6310e+00 -1.8290e+00 -1.1464e+00 -1.4134e+00
42 0 +5.120303423e+02 +6.611803423e+02 +6.611803423e+02 -1.3327e+00 -1.1546e+00 -1.0212e-01 -1.0654e-01 -3.4864e+00 -2.2343e+00 -1.1654e+00 -2.0409e+00 -6.1796e-01 -8.8235e-01
53 0 +6.349377989e+01 +2.126437799e+02 +2.126437799e+02 -1.3134e+00 -1.0284e+00 -1.0368e+00 +4.3770e-01 -3.4870e+00 -2.3005e+00 -1.4370e+00 -1.9622e+00 -6.6536e-01 -6.5186e-01
64 0 +2.351730317e+01 +1.726673032e+02 +1.726673032e+02 -1.3765e+00 -1.2178e+00 -9.8070e-01 +5.5615e-01 -3.6138e+00 -2.2277e+00 -1.6420e+00 -1.9167e+00 -8.2396e-01 -5.2560e-01
75 0 +1.366104450e+01 +1.628110445e+02 +1.628110445e+02 -1.3949e+00 -1.2734e+00 -9.5948e-01 +6.8019e-01 -3.7084e+00 -2.1682e+00 -1.7516e+00 -1.9826e+00 -8.7186e-01 -4.6722e-01
86 0 +1.076128696e+01 +1.599112870e+02 +1.599112870e+02 -1.3826e+00 -1.2815e+00 -9.5116e-01 +7.8861e-01 -3.7766e+00 -2.1411e+00 -1.8292e+00 -2.0542e+00 -9.0167e-01 -4.4856e-01
97 0 +1.016126836e+01 +1.593112684e+02 +1.593112684e+02 -1.3695e+00 -1.2699e+00 -9.5570e-01 +8.0650e-01 -3.7731e+00 -2.1514e+00 -1.8213e+00 -2.0629e+00 -8.9979e-01 -4.6379e-01
108 0 +9.567535802e+00 +1.587175358e+02 +1.587175358e+02 -1.3485e+00 -1.2582e+00 -9.6584e-01 +8.3877e-01 -3.7506e+00 -2.1724e+00 -1.7993e+00 -2.0714e+00 -8.9372e-01 -4.9457e-01
119 0 +9.474357911e+00 +1.586243579e+02 +1.586243579e+02 -1.3443e+00 -1.2640e+00 -9.6730e-01 +8.5053e-01 -3.7404e+00 -2.1760e+00 -1.7973e+00 -2.0703e+00 -8.9405e-01 -4.9703e-01
185 0 +9.274366453e+00 +1.584243665e+02 +1.584243665e+02 -1.1184e+00 -1.3844e+00 -9.3805e-01 +8.6407e-01 -3.7209e+00 -2.1767e+00 -1.8017e+00 -2.0464e+00 -9.0619e-01 -4.7519e-01
207 0 +9.040310976e+00 +1.581903110e+02 +1.581903110e+02 -1.0855e+00 -1.3668e+00 -9.4750e-01 +8.5997e-01 -3.7274e+00 -2.1794e+00 -1.7973e+00 -2.0581e+00 -9.0005e-01 -4.8716e-01
220 0 +8.889733448e+00 +1.580397334e+02 +1.580397334e+02 -9.7010e-01 -1.3849e+00 -9.5052e-01 +8.5866e-01 -3.7302e+00 -2.1818e+00 -1.7943e+00 -2.0642e+00 -8.9713e-01 -4.9357e-01
242 0 +8.595117827e+00 +1.577451178e+02 +1.577451178e+02 -8.6486e-01 -1.3218e+00 -9.8698e-01 +8.5924e-01 -3.7292e+00 -2.1821e+00 -1.7939e+00 -2.0761e+00 -8.8954e-01 -5.0419e-01
254 0 +8.483743875e+00 +1.576337439e+02 +1.576337439e+02 -7.8230e-01 -1.3058e+00 -9.9613e-01 +8.5810e-01 -3.7301e+00 -2.1809e+00 -1.7952e+00 -2.0773e+00 -8.8871e-01 -5.0424e-01
276 0 +8.178161274e+00 +1.573281613e+02 +1.573281613e+02 -6.9147e-01 -1.2515e+00 -9.7481e-01 +8.5938e-01 -3.7257e+00 -2.1696e+00 -1.8067e+00 -2.0488e+00 -9.0257e-01 -4.7624e-01
