% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.119320959e+01 +7.119320959e+01 +1.506732096e+02 +1.506732096e+02 +4.0248e+00 -1.6728e+00 -2.6963e-01 +4.9694e+00 -4.6994e+00 -3.7811e+00 -3.3364e+00 +3.9282e+00 -2.3289e+00 -3.0751e+00
8 +6.995093961e+01 +6.995093961e+01 +1.494309396e+02 +1.494309396e+02 -5.4745e-01 +3.4947e+00 +3.2524e+00 +3.5160e+00 -1.2892e+00 -3.5632e+00 +1.7312e+00 +1.7825e+00 -2.3445e+00 -8.8286e-01
19 +5.422359815e+01 +5.422359815e+01 +1.337035981e+02 +1.337035981e+02 -7.1248e-01 -4.8859e+00 -4.1148e+00 +2.2453e+00 -4.0498e+00 -1.7339e+00 +4.7561e-01 -1.9487e+00 -2.5499e+00 +9.1460e-01
23 +3.575858902e+01 +3.575858902e+01 +1.152385890e+02 +1.152385890e+02 -1.0654e+00 -1.7377e+00 -4.6772e-01 +1.7647e+00 -3.2740e+00 +2.7205e+00 +2.1161e+00 -2.4916e+00 -3.9676e+00 +2.3527e-01
33 +3.087330014e+01 +3.087330014e+01 +1.103533001e+02 +1.103533001e+02 -2.4820e+00 -1.8299e+00 -2.8864e+00 +3.7769e+00 -1.0392e+00 +1.2233e+00 +1.9823e+00 +2.3899e+00 -1.4066e+00 -1.6660e+00
95 +2.740259366e+01 +2.740259366e+01 +1.068825937e+02 +1.068825937e+02 +2.1026e+00 +2.9546e-01 +3.0728e-01 +3.8156e-01 -2.7204e+00 +4.1289e+00 -4.2068e-01 -1.2418e+00 -4.9352e-01 -1.8061e+00
1214 +2.481339043e+01 +2.481339043e+01 +1.042933904e+02 +1.042933904e+02 +1.9712e-01 -1.7032e+00 -1.0088e-01 -4.1775e-01 -9.0615e-01 -2.0530e+00 +1.2022e+00 +2.2661e+00 -1.6904e+00 -1.3426e+00
2233 +2.428992376e+01 +2.428992376e+01 +1.037699238e+02 +1.037699238e+02 -9.3754e-01 -3.1848e+00 -9.2186e-01 +1.1090e+00 -1.1050e+00 +3.8019e-01 +1.8331e-01 -2.2260e+00 +1.4399e+00 -2.3429e+00
5245 +2.276668200e+01 +2.276668200e+01 +1.022466820e+02 +1.022466820e+02 +1.4839e+00 -1.0072e+00 +5.9692e-01 +3.3948e-01 -2.4950e+00 -2.8275e-01 +3.7521e+00 +1.0867e-01 -1.1664e+00 -1.9471e+00
6495 +2.227839107e+01 +2.227839107e+01 +1.017583911e+02 +1.017583911e+02 +1.9560e+00 -1.3903e+00 -8.2727e-01 +2.0342e+00 +1.7406e-01 -1.7650e+00 -1.2177e+00 -1.8233e+00 -2.7407e+00 -3.3455e+00
6931 +1.941002452e+01 +1.941002452e+01 +9.889002452e+01 +9.889002452e+01 -4.8367e-01 +1.0614e+00 -1.6195e+00 +3.8047e+00 -3.1850e+00 -6.6986e-01 +6.8562e-01 +1.8181e+00 -3.7832e+00 -3.0116e+00
8108 +1.617328315e+01 +1.617328315e+01 +9.565328315e+01 +9.565328315e+01 +1.1484e-01 +7.0530e-01 -2.4270e+00 +1.8001e+00 -1.5529e+00 +1.8474e+00 -2.3825e+00 +3.9202e-01 -5.9767e-01 -3.5272e+00
8456 +1.542489974e+01 +1.542489974e+01 +9.490489974e+01 +9.490489974e+01 -7.6012e-01 -3.1692e+00 -2.0517e-01 +2.0723e+00 -1.9442e+00 -5.9153e-01 +4.9700e-01 +1.9367e+00 +3.8839e-01 -3.8709e+00
20431 +1.476618191e+01 +1.476618191e+01 +9.424618191e+01 +9.424618191e+01 +1.7523e+00 -2.6815e+00 -5.6249e-01 +2.3366e+00 -7.5949e-01 +1.8894e+00 -6.6406e-01 +1.2043e+00 -2.6729e+00 -4.3386e+00
28404 +1.183470846e+01 +1.183470846e+01 +9.131470846e+01 +9.131470846e+01 -4.2599e-01 -1.0588e+00 -2.1454e+00 +4.9331e-01 -3.1540e+00 +2.5300e+00 +7.1104e-01 +8.6475e-01 -2.6092e+00 -3.7661e+00
71255 +9.021242932e+00 +9.021242932e+00 +8.850124293e+01 +8.850124293e+01 +3.1838e-01 -9.0079e-01 +5.0593e-01 +3.9121e+00 -1.6288e+00 +1.7941e-02 +9.3568e-01 +3.7966e-01 -2.6555e+00 -3.0366e+00
74490 +7.816088969e+00 +7.816088969e+00 +8.729608897e+01 +8.729608897e+01 +7.8468e-01 -1.1053e+00 +4.4272e-01 +3.1318e+00 -3.6351e+00 -3.1314e-01 -3.0690e-01 -1.2559e+00 -2.7528e+00 -3.3094e+00
138326 +6.308021503e+00 +6.308021503e+00 +8.578802150e+01 +8.578802150e+01 +1.7061e+00 -7.7114e-01 -4.8043e-02 +3.1906e+00 -2.8352e+00 +1.8674e-01 -3.6303e-01 -5.8893e-01 -4.8495e-01 -2.9386e+00
551189 +3.685492439e+00 +3.685492439e+00 +8.316549244e+01 +8.316549244e+01 +4.2568e-01 -1.4291e+00 -6.2280e-01 +1.3963e+00 -2.2997e+00 +1.3438e+00 +1.6371e-01 +1.0420e+00 -4.9524e-01 -3.3562e+00
14591395 +2.938556885e+00 +2.938556885e+00 +8.241855688e+01 +8.241855688e+01 -6.0466e-01 -1.0444e+00 -5.8591e-01 +1.3941e+00 -2.6857e+00 +1.6606e-01 -1.1436e-01 +5.5686e-01 -4.7377e-01 -2.5333e+00
