% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.454687542e+03 +9.925975424e+02 +9.925975424e+02 +2.9561e+00 +2.4297e+00 -1.1157e+00 -2.5305e+00 -1.9403e+00 +2.1366e+00 -1.9483e+00 -2.8860e+00 -2.2267e+00 -1.6377e+00 +8.2673e-01 -8.7863e-01 +9.4530e-01 +2.6145e+00 +2.1234e+00 -1.5755e-01 -1.7554e+00 +2.5661e+00 -1.5290e+00 +1.9048e+00
4 0 +1.247386385e+03 +7.852963854e+02 +7.852963854e+02 +1.2252e+00 +1.9227e+00 +2.4393e+00 +1.0635e+00 -9.8405e-01 -1.8517e+00 -2.6425e+00 +2.3481e+00 +2.7898e+00 +1.7623e+00 +2.9608e+00 -2.5713e+00 -1.3688e+00 -1.4910e+00 -4.1934e-01 +1.9578e+00 -2.7317e+00 -7.3375e-01 -1.0570e+00 -2.0680e-01
8 0 +9.005156701e+02 +4.384256701e+02 +4.384256701e+02 +1.6384e-01 -1.6132e+00 -1.9578e-01 +1.6585e+00 +3.9793e-01 -1.4421e+00 +1.0906e-01 -1.1754e+00 +1.6174e+00 -1.7665e+00 +2.3157e+00 -2.5886e-01 -3.0008e-01 +2.3196e+00 -7.7975e-01 -1.2833e+00 +7.9596e-01 -7.9329e-01 -1.4347e-01 +8.9905e-01
9 0 +8.295573519e+02 +3.674673519e+02 +3.674673519e+02 -1.6129e+00 +1.7525e-01 +1.8308e+00 +2.1779e+00 +8.5203e-02 -1.5045e+00 +1.5797e+00 +1.6243e+00 -2.1369e+00 +2.3877e+00 -2.5310e-01 +1.4110e+00 +3.3112e-01 -2.4333e+00 -2.1085e+00 -2.0147e+00 -1.4237e+00 +1.3634e+00 +3.6927e-01 -2.6739e+00
14 0 +5.645442528e+02 +1.024542528e+02 +1.024542528e+02 +2.4464e+00 +2.1081e+00 -1.4695e+00 +5.3602e-01 +1.8254e+00 +1.8129e+00 +1.6400e+00 -6.5546e-01 -2.0666e-01 +1.7861e+00 +1.3035e+00 -1.3961e+00 -2.9075e-01 -3.2832e-01 +8.2865e-01 +3.0802e-01 -4.5645e-01 -7.0364e-01 +7.1305e-01 +1.3158e+00
588 0 +5.273573596e+02 +6.526735964e+01 +6.526735964e+01 +5.0893e-01 +1.9257e+00 -1.6853e+00 +1.5932e+00 -1.9876e+00 +3.7784e-01 +1.5287e+00 -3.7973e-01 -2.3422e+00 -4.8834e-01 -2.2680e-01 -1.0666e+00 -2.3273e+00 -2.2231e+00 +6.7190e-01 -1.7486e+00 +5.4455e-02 +2.5617e+00 +1.2377e+00 +2.9950e+00
781 0 +4.002304812e+02 -6.185951879e+01 -6.185951879e+01 -2.3475e+00 +2.5297e+00 +6.0962e-01 +5.4347e-02 +5.8234e-01 -5.0392e-01 -4.7848e-01 -1.7147e+00 +1.5033e-01 +1.9446e+00 +1.6993e+00 -2.8703e+00 -4.5996e-01 -2.8356e+00 +2.8976e-02 -2.8946e+00 -9.4846e-01 +2.8820e+00 +9.0770e-01 +1.4670e+00
15302 0 +3.941498174e+02 -6.794018259e+01 -6.794018259e+01 -1.4268e+00 +3.0335e-01 +1.3031e+00 +1.6096e+00 +1.8555e+00 -7.7535e-01 -2.3314e+00 +8.4649e-01 -1.0227e+00 -1.5736e+00 +1.6707e+00 -3.4317e-02 -2.3529e+00 -2.6681e+00 +9.3287e-01 -2.8861e+00 +1.7776e-01 +9.0298e-01 +2.4243e+00 +2.2230e+00
22897 0 +3.451628328e+02 -1.169271672e+02 -1.169271672e+02 +1.3582e+00 +2.2117e+00 -1.3625e+00 -1.0721e+00 -1.5946e+00 +2.1248e+00 +3.9598e-01 +2.8077e+00 -1.0604e+00 -1.4846e+00 +2.4158e+00 -1.7929e+00 -1.3943e+00 -1.6330e+00 +2.2872e-01 -1.9498e+00 +2.5096e-01 +9.6770e-01 +1.2381e+00 +1.5546e+00
117849 0 +3.230821551e+02 -1.390078449e+02 -1.390078449e+02 -2.2914e+00 +2.3326e+00 -1.2990e+00 +2.4282e+00 +1.6596e+00 +3.3578e-01 +2.2207e+00 -7.1828e-01 -8.8242e-03 -2.2016e+00 +2.3484e+00 -1.1857e+00 -1.7262e+00 -2.8191e+00 +1.0552e+00 -2.7912e+00 -1.0907e+00 +2.5599e+00 +1.8531e+00 +1.6335e+00
