% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.631186712e+07 +2.631165724e+07 +2.631165724e+07 +2.8231e+00 +1.5257e+00 +1.3522e+00 -2.2324e+00 -2.0422e+00 +2.8348e+00 -2.9004e+00 +1.4274e+00 +1.5208e+00 -4.6352e-01 -2.7576e+00 -2.7719e+00 +6.8051e-01 +1.3714e+00 -1.5364e+00 +1.5959e+00 +4.4881e-01 -2.5220e+00 +3.5695e-01 -1.6584e+00
2 0 +2.155583237e+07 +2.155562249e+07 +2.155562249e+07 -6.5863e-01 +1.8608e+00 +1.4684e+00 -2.4724e+00 -2.7919e+00 -9.6470e-01 -9.7180e-01 -2.9997e+00 +2.1922e+00 -2.6744e+00 +2.7053e-01 +1.5771e+00 -3.9910e-01 -1.7008e+00 +1.1038e+00 +1.9820e+00 -5.4519e-01 -1.9349e+00 +2.8277e+00 +2.4162e+00
3 0 +7.327941718e+06 +7.327731838e+06 +7.327731838e+06 -4.1395e-01 +3.8022e-01 +2.2253e+00 +9.3752e-01 -1.0280e-01 +2.7582e+00 +1.4112e+00 -1.6379e+00 -1.7692e+00 -1.8922e-01 -1.7441e+00 -8.8948e-01 -5.1438e-01 -1.4677e+00 -8.4151e-01 +2.7642e+00 +7.5165e-02 -4.5909e-01 -2.3407e+00 +2.8397e+00
4 0 +3.703876432e+06 +3.703666552e+06 +3.703666552e+06 +1.5333e+00 -1.3767e+00 -2.0639e+00 +7.0342e-01 -2.1434e+00 -2.8477e+00 +8.7950e-01 -9.3871e-01 -2.1934e+00 +3.9017e-01 +2.0183e+00 +1.1349e-01 -1.7285e+00 -1.2252e+00 +2.6603e+00 +2.6011e+00 -2.4109e+00 +2.7565e+00 -2.9173e+00 +2.6242e+00
8 0 +3.080954079e+06 +3.080744199e+06 +3.080744199e+06 -2.6499e+00 +1.9246e+00 +2.7785e+00 -5.7487e-01 +2.0787e+00 +1.6777e+00 +9.7242e-01 -1.7406e+00 -1.5212e-01 +3.2360e-01 -2.5138e+00 +1.7958e-01 -2.2146e+00 +1.6879e+00 -1.2338e+00 -1.4199e+00 +3.3818e-01 +8.8246e-01 -2.6534e+00 +1.7605e+00
95 0 +2.437627437e+06 +2.437417557e+06 +2.437417557e+06 +1.4881e+00 -7.7594e-01 +2.6849e+00 +2.8578e+00 +9.1873e-01 -2.9290e+00 -5.1268e-01 -2.4220e-01 -6.1296e-01 +5.2460e-01 -3.2287e-01 -2.2703e+00 +2.6706e+00 -5.8457e-01 +2.6520e+00 -2.5513e+00 -4.9554e-01 +1.5426e+00 -2.7990e+00 +1.3914e+00
156 0 +2.093175011e+06 +2.092965131e+06 +2.092965131e+06 +2.6613e+00 +2.2685e+00 -2.6647e+00 +2.3632e+00 +2.9074e+00 +2.2954e+00 +2.2149e+00 +1.3677e+00 -1.6250e+00 +2.0620e+00 +2.4993e+00 +1.2436e+00 +2.5244e+00 -6.8825e-01 -2.1922e+00 -2.4986e+00 -1.4035e+00 +1.4568e+00 -9.1515e-01 +1.9974e+00
616 0 +2.064524505e+06 +2.064314625e+06 +2.064314625e+06 +4.8666e-01 -1.3461e+00 +1.8142e+00 -2.6196e+00 -1.6042e-01 -2.1595e+00 -1.7288e+00 -1.7078e+00 -1.5976e+00 -1.5823e+00 +2.6466e+00 -1.6545e+00 +5.7380e-01 -8.3626e-01 +1.9112e+00 -1.7738e+00 -1.3801e+00 +9.3292e-01 -2.8642e+00 +1.8956e+00
736 0 +1.713073192e+06 +1.712863312e+06 +1.712863312e+06 -1.2796e+00 -1.4824e+00 -2.2675e+00 +1.2401e+00 +9.1023e-01 -2.3777e+00 +1.1134e+00 +5.6510e-01 -1.6703e+00 -1.4564e+00 -2.8527e+00 -5.0263e-01 +1.5415e+00 -1.3783e+00 +2.5655e+00 -9.5847e-01 -2.6518e+00 +1.4685e+00 -2.2403e+00 +1.7388e+00
804 0 +1.693492299e+06 +1.693282419e+06 +1.693282419e+06 -1.9871e-01 +9.2739e-02 -2.7672e+00 +2.1789e+00 +1.9469e+00 +2.0020e+00 -2.0201e+00 -6.6807e-01 -2.2542e+00 +1.8990e+00 +1.5497e+00 +1.4239e-01 +1.9385e+00 +3.0443e-01 +1.7858e+00 -2.1098e+00 -1.0432e+00 +2.0231e+00 -2.0618e+00 +1.1861e+00
