% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.011892573e+03 +2.011892573e+03 +2.041862573e+03 +2.041862573e+03 +2.9149e+00 -1.8258e+00 +7.0454e-01 +4.2052e+00 -2.6737e-02
3 +1.744730704e+03 +1.744730704e+03 +1.774700704e+03 +1.774700704e+03 -2.0688e+00 +4.2008e+00 +4.9294e+00 -3.0183e+00 +4.8972e-01
5 +1.323381011e+03 +1.323381011e+03 +1.353351011e+03 +1.353351011e+03 +2.5741e+00 -4.0192e+00 -3.6266e+00 +2.6343e+00 -1.7447e+00
6 +1.199795334e+03 +1.199795334e+03 +1.229765334e+03 +1.229765334e+03 +2.8612e+00 +2.6286e+00 +1.9895e+00 -2.5501e+00 +1.9982e+00
7 +1.105334427e+03 +1.105334427e+03 +1.135304427e+03 +1.135304427e+03 +3.2022e+00 -2.1647e+00 -2.9272e+00 +1.4524e+00 -2.1057e+00
12 +7.658657865e+02 +7.658657865e+02 +7.958357865e+02 +7.958357865e+02 -1.0978e+00 -4.5227e-01 -2.4516e+00 -1.9784e+00 -2.3875e+00
42 +7.029394632e+02 +7.029394632e+02 +7.329094632e+02 +7.329094632e+02 +1.8010e+00 -2.9800e+00 -1.8336e+00 -2.1903e+00 -3.1950e+00
54 +6.684017089e+02 +6.684017089e+02 +6.983717089e+02 +6.983717089e+02 +3.9914e+00 -2.2721e-01 -4.0215e+00 +4.1367e-01 +4.8823e+00
70 +6.065131991e+02 +6.065131991e+02 +6.364831991e+02 +6.364831991e+02 +4.3315e-01 -1.6956e+00 -1.9495e+00 -1.3911e+00 -9.3139e-01
94 +4.871541864e+02 +4.871541864e+02 +5.171241864e+02 +5.171241864e+02 -2.0042e+00 -9.9354e-01 -3.3262e+00 -2.2874e+00 +1.7416e+00
528 +2.547761768e+02 +2.547761768e+02 +2.847461768e+02 +2.847461768e+02 -9.0634e-01 +1.2410e+00 -3.4558e+00 -2.1768e+00 +4.0826e+00
754 +1.448285764e+02 +1.448285764e+02 +1.747985764e+02 +1.747985764e+02 +4.6280e-01 +6.6711e-01 -3.2096e+00 -1.9823e+00 +3.6741e+00
4753 +9.511180591e+01 +9.511180591e+01 +1.250818059e+02 +1.250818059e+02 +3.6183e-02 +1.0549e+00 -3.0156e+00 -1.4384e+00 +4.6478e+00
69470 +7.970900289e+01 +7.970900289e+01 +1.096790029e+02 +1.096790029e+02 +1.4579e+00 -3.3999e+00 -4.2692e+00 -2.0148e+00 +3.1415e+00
77126 +6.893857059e+01 +6.893857059e+01 +9.890857059e+01 +9.890857059e+01 +1.2561e+00 -1.7376e+00 -3.5269e+00 -1.8713e+00 +3.0523e+00
615672 +6.135992932e+01 +6.135992932e+01 +9.132992932e+01 +9.132992932e+01 +1.7702e+00 -4.1167e+00 -4.3620e+00 -1.9585e+00 +2.2569e+00
762259 +5.945276522e+01 +5.945276522e+01 +8.942276522e+01 +8.942276522e+01 +1.6652e+00 -4.2278e+00 -4.3444e+00 -2.0927e+00 +2.0764e+00
1164819 +5.623557363e+01 +5.623557363e+01 +8.620557363e+01 +8.620557363e+01 +1.5901e+00 -3.1130e+00 -4.1231e+00 -2.1224e+00 +2.5726e+00
