% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.558916520e+07 +4.558916520e+07 +4.558895532e+07 +4.558895532e+07 -4.2307e+00 +1.6270e+00 +7.6415e-01 +5.0929e-01 -4.5069e+00 -3.2088e+00 +2.0133e+00 +1.4102e+00 +1.9965e+00 -4.3874e+00
2 +3.326276256e+07 +3.326276256e+07 +3.326255268e+07 +3.326255268e+07 -3.9621e+00 +8.3328e-01 +6.9948e-01 -9.1506e-01 +4.8343e+00 +4.8956e+00 +3.7898e+00 -2.6359e+00 -3.5374e+00 -3.3283e+00
3 +1.374655084e+07 +1.374655084e+07 +1.374634096e+07 +1.374634096e+07 -2.1736e+00 -4.2743e+00 +1.2706e+00 -9.3232e-01 -2.0186e-01 -1.8558e+00 +4.3653e+00 -3.3487e+00 +3.0812e+00 -5.1909e-01
4 +4.203368676e+06 +4.203368676e+06 +4.203158796e+06 +4.203158796e+06 -2.2108e+00 -4.0253e+00 +3.8050e+00 +3.0980e+00 +2.0601e+00 -7.6693e-01 +4.3142e-01 -4.6782e+00 +1.6355e+00 +1.4491e+00
5 +8.808946959e+05 +8.808946959e+05 +8.806848159e+05 +8.806848159e+05 -1.7384e+00 +4.9194e-01 -4.3873e-01 +1.8179e+00 +1.2063e+00 +2.8763e+00 -4.3777e+00 +4.7480e-01 +3.5455e-01 +2.4542e+00
56 +5.410489508e+05 +5.410489508e+05 +5.408390708e+05 +5.408390708e+05 +3.4984e+00 -2.5316e+00 +1.1540e+00 -3.9272e+00 -1.8240e+00 +2.8507e+00 +4.0083e+00 +2.7107e+00 -7.0155e-01 +2.9176e+00
99 +4.058995291e+05 +4.058995291e+05 +4.056896491e+05 +4.056896491e+05 -1.6162e+00 -4.2338e+00 +2.3944e+00 +3.1712e+00 +2.2861e+00 +3.1658e-02 -2.0038e+00 +5.8179e-02 -1.7427e+00 +2.9722e+00
196 +3.976958182e+05 +3.976958182e+05 +3.974859382e+05 +3.974859382e+05 -2.5949e+00 +1.6000e-01 -8.2277e-02 -2.9704e+00 -4.3461e+00 +1.2083e+00 +1.6341e+00 +1.8334e+00 -1.3579e+00 +2.1727e+00
529 +2.942769034e+05 +2.942769034e+05 +2.940670234e+05 +2.940670234e+05 +3.2284e+00 +4.7872e+00 +1.9771e+00 -3.4916e+00 -1.3856e+00 -4.2472e+00 +2.6855e-01 +1.2698e+00 -1.6587e+00 +2.5985e+00
650 +5.364488689e+04 +5.364488689e+04 +5.343500689e+04 +5.343500689e+04 -1.0029e+00 -4.8516e+00 +4.7714e+00 +3.2056e+00 +1.0540e+00 +1.7367e+00 +3.6957e+00 +9.2602e-02 -1.4645e+00 +2.5720e+00
9394 +4.553955806e+04 +4.553955806e+04 +4.532967806e+04 +4.532967806e+04 +1.9336e+00 +2.6873e+00 +3.6592e-01 -1.8654e-01 +4.9790e+00 +3.1518e+00 +1.3501e+00 +5.6975e-03 -7.7520e-01 +2.5247e+00
13151 +4.165006044e+04 +4.165006044e+04 +4.144018044e+04 +4.144018044e+04 -9.8415e-01 -1.6009e+00 -3.0444e+00 -9.0581e-01 -3.6783e+00 -5.7546e-01 +2.2245e+00 -2.7385e-01 -1.0525e+00 +2.5621e+00
24545 +3.468483267e+04 +3.468483267e+04 +3.447495267e+04 +3.447495267e+04 +1.3754e+00 -2.6843e-01 +2.3171e+00 +4.8620e+00 +1.9303e+00 +5.9921e-01 +3.7279e+00 -2.4677e-01 -1.0398e+00 +2.5586e+00
52794 +2.154083847e+04 +2.154083847e+04 +2.133095847e+04 +2.133095847e+04 -1.7893e+00 -3.7211e+00 +1.9237e+00 +2.4605e+00 +1.7288e-01 +1.5769e+00 +2.5615e+00 -5.9136e-01 -1.2018e+00 +2.6607e+00
222202 +1.743884297e+04 +1.743884297e+04 +1.722896297e+04 +1.722896297e+04 +4.1224e+00 +9.1974e-01 +1.7573e+00 +2.9433e+00 +3.6952e+00 +8.3126e-01 +2.2350e+00 -4.6519e-01 -1.1703e+00 +2.5956e+00
408944 +1.663436663e+04 +1.663436663e+04 +1.642448663e+04 +1.642448663e+04 +3.9972e+00 -4.7606e+00 +3.6598e+00 +2.4793e+00 +1.7796e+00 +3.3801e+00 +3.3052e+00 +2.3066e-01 -1.1828e+00 +2.6131e+00
1249900 +1.363959530e+04 +1.363959530e+04 +1.342971530e+04 +1.342971530e+04 -1.9415e+00 +4.8770e+00 +4.7498e+00 +1.4737e+00 -2.4143e+00 +3.3921e+00 +2.2227e+00 -1.6159e-01 -1.1814e+00 +2.5493e+00
7756345 +1.316954616e+04 +1.316954616e+04 +1.295966616e+04 +1.295966616e+04 -4.1836e+00 -4.3453e-01 +1.7547e+00 +5.3798e-01 +9.6180e-01 +3.3850e+00 +2.2442e+00 -1.0838e-01 -9.0780e-01 +2.6492e+00
7825124 +9.808884817e+03 +9.808884817e+03 +9.599004817e+03 +9.599004817e+03 +4.6852e+00 -3.4405e+00 -2.9349e+00 -3.8255e+00 +2.0210e+00 +3.5269e+00 +2.4048e+00 -1.8875e-02 -1.1446e+00 +2.6656e+00
9934043 +9.375687313e+03 +9.375687313e+03 +9.165807313e+03 +9.165807313e+03 -3.3577e+00 +3.5785e+00 +2.9605e+00 -1.7946e+00 +1.1392e+00 +2.7519e+00 +1.9204e+00 -1.9977e-01 -9.9805e-01 +2.6486e+00
11098270 +8.175822077e+03 +8.175822077e+03 +7.965942077e+03 +7.965942077e+03 +1.4831e+00 -1.2504e+00 +1.0992e-01 -2.0177e+00 +2.7184e+00 +3.2779e+00 +2.8373e+00 -1.9322e-01 -1.1425e+00 +2.5707e+00
15186691 +7.815926649e+03 +7.815926649e+03 +7.606046649e+03 +7.606046649e+03 -1.0734e+00 -3.4630e-01 +3.1154e+00 -5.7295e-01 +1.4054e-02 +2.0748e+00 +2.3976e+00 -7.4421e-02 -1.1833e+00 +2.5392e+00
18612159 +7.161264942e+03 +7.161264942e+03 +6.951384942e+03 +6.951384942e+03 +2.2033e+00 +3.6838e-01 -1.9821e+00 +3.9405e+00 +1.6237e+00 +2.2257e+00 +1.9604e+00 -1.7612e-01 -9.7715e-01 +2.5789e+00
21215410 +4.470878106e+03 +4.470878106e+03 +4.260998106e+03 +4.260998106e+03 +5.0198e-01 +4.9908e+00 +1.3737e+00 +1.7686e+00 +2.5287e+00 +3.3032e+00 +2.0366e+00 +1.0764e-02 -1.1640e+00 +2.5726e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.206642853e+07 +1.206642853e+07 +1.206633644e+07 +1.206633644e+07 +2.8394e+00 -3.3604e+00 -4.9270e+00 -3.2476e+00 +1.9934e+00 +3.7989e+00 -1.8135e+00 +3.8171e+00 +4.3345e+00 -1.2671e+00
3 +8.067673123e+06 +8.067673123e+06 +8.067581033e+06 +8.067581033e+06 -1.1047e+00 -4.1147e+00 -1.2404e+00 +2.2698e+00 +2.0421e+00 +3.3254e+00 -4.0708e+00 +1.0151e+00 -3.1427e+00 +3.8453e+00
7 +3.081353327e+06 +3.081353327e+06 +3.081261237e+06 +3.081261237e+06 -4.7544e+00 -4.4939e+00 +2.5179e+00 -4.7234e+00 +3.5075e+00 -3.3109e+00 +1.5549e+00 +1.3198e+00 +1.5631e+00 +3.4622e+00
13 +8.641932995e+05 +8.641932995e+05 +8.641012095e+05 +8.641012095e+05 +1.1149e+00 +2.5358e+00 +1.7106e+00 -4.9261e+00 +3.1358e+00 -4.5060e+00 -5.1778e-01 +3.7038e+00 -7.8097e-01 +2.0534e+00
44 +5.812170596e+05 +5.812170596e+05 +5.811249696e+05 +5.811249696e+05 +3.6258e+00 +4.8775e+00 +1.6572e+00 +4.6835e+00 -3.5455e+00 -2.8275e-01 +8.3875e-01 +3.8083e+00 -7.8220e-02 +1.3590e+00
65 +3.952847600e+05 +3.952847600e+05 +3.951926700e+05 +3.951926700e+05 -3.2524e+00 -3.4825e+00 +4.9178e+00 +2.0142e+00 +4.8236e+00 -1.9741e+00 +2.9873e+00 +7.8729e-01 +1.3356e+00 +2.0776e+00
264 +2.655531255e+05 +2.655531255e+05 +2.654610355e+05 +2.654610355e+05 +4.7055e+00 +6.7921e-01 -4.5639e+00 -1.4701e+00 -1.1495e+00 +2.4990e+00 -2.7130e+00 +2.0818e+00 +7.9010e-01 +1.5672e+00
955 +4.435052930e+04 +4.435052930e+04 +4.425843930e+04 +4.425843930e+04 +4.4697e+00 -3.6267e+00 -3.1818e+00 -3.2555e+00 -3.0270e+00 -3.3426e+00 +5.6615e-01 +1.6224e+00 +5.2472e-01 +1.7946e+00
