% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.075191065e+04 +7.020541065e+04 +7.020541065e+04 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
27 0 +6.924671813e+04 +6.870021813e+04 +6.870021813e+04 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 -3.3333e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
56 0 +5.089208657e+04 +5.034558657e+04 +5.034558657e+04 +1.6664e+00 +1.6667e+00 +1.6701e+00 +1.6529e+00 +1.5770e+00 -3.0075e+00 +1.5378e+00 +1.8294e+00 +1.0157e+00 +1.6667e+00 +1.6664e+00 +1.6666e+00 +2.1770e+00 -3.7400e-01 +2.4038e+00 -1.2831e+00 +2.7042e+00 -4.1416e+00 -4.9667e+00 +1.6660e+00
77 0 +3.181905184e+04 +3.127255184e+04 +3.127255184e+04 +1.6658e+00 +1.6667e+00 +1.6781e+00 +1.6204e+00 +1.3753e+00 -2.2858e+00 +1.1965e+00 +2.1328e+00 -1.9755e-01 +1.6668e+00 +1.6657e+00 +1.6666e+00 +2.8453e+00 -3.0468e+00 +3.3692e+00 -4.9814e+00 +1.8583e+00 -2.7789e+00 -2.8623e+00 +1.0807e+00
99 0 +7.111294384e+03 +6.564794384e+03 +6.564794384e+03 +1.6647e+00 +1.6667e+00 +1.6876e+00 +1.5813e+00 +1.1266e+00 -1.4048e+00 +7.3894e-01 +2.5222e+00 -1.7533e+00 +1.6664e+00 +1.6645e+00 +1.4624e+00 +2.4697e+00 -4.0185e+00 -4.4734e-01 -2.6164e+00 +1.8692e-01 -2.1108e+00 -1.1229e+00 +4.9480e-01
122 0 +2.319243805e+03 +1.772743805e+03 +1.772743805e+03 +1.6641e+00 +1.6668e+00 +1.6897e+00 +1.5728e+00 +1.0697e+00 -1.2023e+00 +6.3716e-01 +2.6108e+00 -2.1060e+00 +1.6658e+00 +1.6640e+00 +1.4267e+00 +1.7837e+00 -1.7752e+00 -7.6861e-01 -2.6741e+00 -5.2485e-02 -1.8985e+00 -9.3736e-01 +1.5708e+00
144 0 +4.872065092e+00 -5.416279349e+02 -5.416279349e+02 +1.6632e+00 +1.6669e+00 +1.6896e+00 +1.5730e+00 +1.0591e+00 -1.1685e+00 +6.0900e-01 +2.6302e+00 -2.1767e+00 +1.6640e+00 +1.6629e+00 +1.3665e+00 +1.1167e+00 -9.0453e-01 +2.1013e+00 -1.0318e+00 +1.1597e+00 -1.8326e+00 -8.9803e-01 +2.1903e+00
186 0 +4.623196759e+00 -5.418768032e+02 -5.418768032e+02 +1.6523e+00 +1.6679e+00 +1.6843e+00 +1.5945e+00 +1.0497e+00 -1.1575e+00 +6.0724e-01 +2.6434e+00 -2.1447e+00 +1.6452e+00 +1.6497e+00 +1.3531e+00 +1.1180e+00 -8.9703e-01 +2.1015e+00 -1.0350e+00 +1.1484e+00 -1.8337e+00 -9.0378e-01 +2.1660e+00
208 0 +4.201241070e+00 -5.422987589e+02 -5.422987589e+02 +1.6283e+00 +1.6702e+00 +1.6722e+00 +1.6427e+00 +1.0280e+00 -1.1329e+00 +6.0346e-01 +2.6727e+00 -2.0734e+00 +1.6021e+00 +1.6222e+00 +1.3241e+00 +1.1203e+00 -8.7872e-01 +2.1027e+00 -1.0423e+00 +1.1217e+00 -1.8371e+00 -9.1627e-01 +2.1076e+00
229 0 +4.035043223e+00 -5.424649568e+02 -5.424649568e+02 +1.6261e+00 +1.6705e+00 +1.6776e+00 +1.6206e+00 +1.0255e+00 -1.1305e+00 +6.0322e-01 +2.6755e+00 -2.0668e+00 +1.5977e+00 +1.6210e+00 +1.3222e+00 +1.1202e+00 -8.7638e-01 +2.1032e+00 -1.0429e+00 +1.1179e+00 -1.8378e+00 -9.1736e-01 +2.1006e+00
250 0 +3.718823744e+00 -5.427811763e+02 -5.427811763e+02 +1.6009e+00 +1.6732e+00 +1.6772e+00 +1.6209e+00 +1.0015e+00 -1.1044e+00 +5.9963e-01 +2.7065e+00 -1.9927e+00 +1.5515e+00 +1.5969e+00 +1.2945e+00 +1.1215e+00 -8.5565e-01 +2.1058e+00 -1.0502e+00 +1.0859e+00 -1.8423e+00 -9.3030e-01 +2.0359e+00
271 0 +3.660254865e+00 -5.428397451e+02 -5.428397451e+02 +1.5870e+00 +1.6751e+00 +1.6765e+00 +1.6226e+00 +9.8765e-01 -1.0903e+00 +5.9808e-01 +2.7239e+00 -1.9547e+00 +1.5278e+00 +1.5877e+00 +1.2822e+00 +1.1219e+00 -8.4598e-01 +2.1082e+00 -1.0526e+00 +1.0655e+00 -1.8442e+00 -9.3766e-01 +2.0069e+00
292 0 +3.630264818e+00 -5.428697352e+02 -5.428697352e+02 +1.5806e+00 +1.6765e+00 +1.6756e+00 +1.6252e+00 +9.8058e-01 -1.0842e+00 +5.9792e-01 +2.7322e+00 -1.9407e+00 +1.5192e+00 +1.5878e+00 +1.2794e+00 +1.1216e+00 -8.4309e-01 +2.1102e+00 -1.0523e+00 +1.0538e+00 -1.8446e+00 -9.4122e-01 +1.9997e+00
334 0 +3.523649175e+00 -5.429763508e+02 -5.429763508e+02 +1.5654e+00 +1.6817e+00 +1.6735e+00 +1.6300e+00 +9.6137e-01 -1.0714e+00 +5.9995e-01 +2.7528e+00 -1.9208e+00 +1.5080e+00 +1.6044e+00 +1.2835e+00 +1.1183e+00 -8.4130e-01 +2.1181e+00 -1.0461e+00 +1.0184e+00 -1.8435e+00 -9.5009e-01 +2.0043e+00
