% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.924758918e+01 -4.228424108e+02 -4.228424108e+02 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
3 0 +2.423897594e+01 -4.378510241e+02 -4.378510241e+02 -3.3333e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
16 0 +2.008478437e+01 -4.420052156e+02 -4.420052156e+02 -3.3343e+00 +1.6481e+00 +1.6583e+00 +1.6210e+00 +1.6324e+00
24 0 +1.752902502e+01 -4.445609750e+02 -4.445609750e+02 -3.3365e+00 +1.5977e+00 +1.6382e+00 +1.6367e+00 +1.5704e+00
31 0 +1.187455930e+01 -4.502154407e+02 -4.502154407e+02 -3.3399e+00 +1.4869e+00 +1.6018e+00 +1.6433e+00 +1.5890e+00
37 0 +1.104780214e+01 -4.510421979e+02 -4.510421979e+02 -3.3358e+00 +1.5059e+00 +1.6188e+00 +1.6459e+00 +1.6178e+00
43 0 +1.095626898e+01 -4.511337310e+02 -4.511337310e+02 -3.3373e+00 +1.4909e+00 +1.6209e+00 +1.6456e+00 +1.6128e+00
313 0 +8.276923037e+00 -4.538130770e+02 -4.538130770e+02 -3.3333e+00 +2.2917e+00 +1.6667e+00 +1.6667e+00 +2.2917e+00
503 0 +7.868262048e+00 -4.542217380e+02 -4.542217380e+02 -3.3333e+00 +2.2917e+00 +1.5885e+00 +1.6667e+00 +2.2917e+00
589 0 +7.631788919e+00 -4.544582111e+02 -4.544582111e+02 -3.3333e+00 +2.2917e+00 +1.6276e+00 +1.6667e+00 +2.2917e+00
608 0 +6.873205876e+00 -4.552167941e+02 -4.552167941e+02 -3.3464e+00 +2.2786e+00 +1.6146e+00 +1.6536e+00 +2.3177e+00
660 0 +6.716092241e+00 -4.553739078e+02 -4.553739078e+02 -3.3464e+00 +2.2982e+00 +1.6146e+00 +1.6536e+00 +2.3177e+00
701 0 +6.361073991e+00 -4.557289260e+02 -4.557289260e+02 -3.3529e+00 +2.2917e+00 +1.6081e+00 +1.6471e+00 +2.3112e+00
712 0 +6.068113048e+00 -4.560218870e+02 -4.560218870e+02 -3.3489e+00 +2.2932e+00 +1.6099e+00 +1.6440e+00 +2.2978e+00
728 0 +5.982556180e+00 -4.561074438e+02 -4.561074438e+02 -3.3318e+00 +2.2996e+00 +1.6186e+00 +1.6460e+00 +2.2994e+00
7711 0 +5.860434948e+00 -4.562295651e+02 -4.562295651e+02 -2.3503e+00 +2.2786e+00 +1.6146e+00 +1.6536e+00 +2.3177e+00
7795 0 +5.703321312e+00 -4.563866787e+02 -4.563866787e+02 -2.3503e+00 +2.2982e+00 +1.6146e+00 +1.6536e+00 +2.3177e+00
8042 0 +5.320894948e+00 -4.567691051e+02 -4.567691051e+02 -2.3568e+00 +2.2917e+00 +1.6081e+00 +1.6471e+00 +2.3112e+00
8272 0 +5.227972950e+00 -4.568620271e+02 -4.568620271e+02 -2.3470e+00 +2.3014e+00 +1.6178e+00 +1.6471e+00 +2.3112e+00
8533 0 +5.125405832e+00 -4.569645942e+02 -4.569645942e+02 -2.3454e+00 +2.2982e+00 +1.6146e+00 +1.6439e+00 +2.3079e+00
