% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.794172933e+08 +5.794166722e+08 +5.794166722e+08 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
9 0 +2.963802131e+08 +2.963795920e+08 +2.963795920e+08 +1.6667e+00 +1.6667e+00 -3.3333e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
13 0 +1.227049226e+08 +1.227043015e+08 +1.227043015e+08 +1.6667e+00 +1.6667e+00 -3.3333e+00 -3.3333e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
19 0 +1.100575977e+08 +1.100569766e+08 +1.100569766e+08 +1.6667e+00 +1.6667e+00 -3.3333e+00 -3.3333e+00 -3.3333e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
48 0 +7.585587858e+07 +7.585525747e+07 +7.585525747e+07 -1.8330e+00 +2.6865e+00 +2.5588e+00 -3.5449e+00 +1.8209e+00 -3.7792e+00 +2.9263e+00 +2.1540e+00 +2.1052e+00 -3.4607e-01 -2.1027e+00 +3.2619e+00 +3.5752e+00 -2.5234e+00 +3.6901e+00 -4.9667e+00 +9.2171e-01 +2.1388e+00 +2.9332e+00 -2.9121e+00
69 0 +7.266160306e+07 +7.266098195e+07 +7.266098195e+07 -2.7237e+00 +4.9884e+00 +4.0752e+00 -3.7674e+00 +2.1442e+00 -4.5960e+00 +2.9137e+00 -1.3861e+00 +9.8305e-01 -1.6302e+00 -1.3026e+00 +3.8742e+00 +4.5124e+00 -6.3376e-01 +4.1237e+00 -4.9918e+00 +2.7621e-01 +3.5680e+00 +2.2864e+00 -2.7425e+00
91 0 +7.149614125e+07 +7.149552014e+07 +7.149552014e+07 -2.7815e+00 +4.9914e+00 +4.1711e+00 -3.7182e+00 +1.9344e+00 -4.7117e+00 +2.8933e+00 -1.2198e+00 +7.0715e-01 -1.6316e+00 -1.1015e+00 +4.2700e+00 +4.6557e+00 -2.8973e-01 +4.3088e+00 -4.9959e+00 +3.1995e-01 +3.1372e+00 +1.9593e+00 -2.9679e+00
136 0 +7.065797612e+07 +7.065735501e+07 +7.065735501e+07 -2.7209e+00 +4.9961e+00 +4.0986e+00 -3.6584e+00 +2.2144e+00 -4.8733e+00 +2.8793e+00 -1.2925e+00 +1.1524e+00 -1.2758e+00 -7.7661e-01 +4.5940e+00 +4.8390e+00 -4.8920e-01 +4.5789e+00 -4.9984e+00 +4.9372e-01 +2.9500e+00 +1.1361e+00 -2.6377e+00
179 0 +6.755212133e+07 +6.755150022e+07 +6.755150022e+07 -4.1181e+00 +4.9985e+00 +2.5228e+00 -4.9966e+00 +3.3073e+00 -4.9568e+00 +1.3788e+00 -1.1874e+00 +1.5860e+00 -1.4356e+00 -1.4121e+00 +4.7821e+00 +4.9410e+00 +9.2836e-03 +4.8295e+00 -4.9995e+00 +1.7830e+00 +1.7330e+00 +5.4325e-01 -1.2427e+00
223 0 +5.923834972e+07 +5.923772861e+07 +5.923772861e+07 -3.6208e+00 +4.9985e+00 -3.0022e+00 -5.0000e+00 +2.0815e+00 -4.9564e+00 -3.7122e-01 +3.0605e-01 +1.0706e-01 +3.2088e-01 -5.6993e-02 +4.7224e+00 +4.9452e+00 +5.5755e-01 +4.8464e+00 -4.9995e+00 +1.2066e+00 +3.5912e+00 +1.1115e+00 -1.5507e+00
