% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.205749419e+01 +1.128374942e+02 +1.128374942e+02 -1.1239e-01 -8.7983e-01 +6.3321e-01 -1.3685e+00 -5.7760e-02 -9.0323e-01 -3.0733e-02 -1.1237e+00 -2.3569e+00 +2.1634e+00
3 0 +6.743799267e+01 +1.082179927e+02 +1.082179927e+02 +2.9116e+00 +1.1346e+00 +5.6475e-01 +2.5349e+00 +1.2447e+00 -7.7890e-01 -2.0177e+00 -2.8822e+00 -1.2250e+00 +7.6491e-01
24 0 +6.597684051e+01 +1.067568405e+02 +1.067568405e+02 -1.8298e+00 +1.9551e+00 +5.0641e-01 +1.8660e+00 +1.5182e+00 +1.2941e-02 -2.4059e+00 +1.2124e+00 +1.6247e+00 -2.2262e+00
55 0 +4.858776452e+01 +8.936776452e+01 +8.936776452e+01 -1.3885e+00 -2.0265e+00 -5.0565e-01 +2.3109e+00 +1.9945e+00 -2.2775e+00 -2.5854e+00 +2.5021e+00 -6.9854e-01 +3.0506e-02
602 0 +4.576008231e+01 +8.654008231e+01 +8.654008231e+01 -3.7450e-01 +2.6771e+00 -7.0652e-01 +1.2556e+00 -2.9250e+00 +6.9565e-01 +1.2132e+00 -1.9356e+00 -2.1928e+00 -3.0936e-01
809 0 +2.531705541e+01 +6.609705541e+01 +6.609705541e+01 -1.7826e+00 -1.2670e+00 -1.7216e+00 -1.7664e+00 +2.9395e+00 +2.5064e+00 -4.9572e-01 -2.3936e+00 -1.7667e+00 -2.9578e-01
1660 0 +2.155746873e+01 +6.233746873e+01 +6.233746873e+01 +1.6974e+00 +1.2572e+00 +1.6523e-01 +2.8755e+00 -1.1675e-01 +1.3489e+00 -7.8926e-01 -1.8326e+00 -6.1708e-01 -1.1408e+00
17816 0 +2.015829190e+01 +6.093829190e+01 +6.093829190e+01 +2.8870e+00 +1.9643e+00 +1.8430e+00 +1.2383e+00 -4.3649e-02 -1.4183e+00 -6.8264e-01 -2.7755e+00 +2.9929e+00 +1.6540e+00
22943 0 +1.938652888e+01 +6.016652888e+01 +6.016652888e+01 -1.4460e+00 -2.1063e+00 +1.9583e+00 -2.0346e+00 -1.5299e+00 -1.1245e-01 +8.1616e-01 -2.7208e+00 +1.8273e+00 -2.6039e+00
26199 0 +1.828008316e+01 +5.906008316e+01 +5.906008316e+01 -2.5256e+00 -1.7649e+00 -1.4043e+00 -1.9470e+00 +2.5965e+00 +2.2953e+00 -6.7232e-01 -1.5404e+00 -1.4887e+00 +1.1437e+00
32603 0 +1.156282740e+01 +5.234282740e+01 +5.234282740e+01 +2.7017e+00 +2.2033e+00 -6.0789e-01 +2.0535e+00 -1.4653e+00 -7.1260e-01 +1.0345e+00 -2.9150e+00 +1.0684e+00 +1.6414e+00
44366 0 +9.765243500e+00 +5.054524350e+01 +5.054524350e+01 -2.8934e+00 -1.4046e+00 +1.8768e+00 -2.6693e+00 -2.9311e+00 -4.4761e-02 -2.8287e-01 -2.3574e+00 +1.3068e+00 -2.3443e+00
234386 0 +9.286863137e+00 +5.006686314e+01 +5.006686314e+01 -2.4785e+00 -6.4602e-01 +1.2873e+00 +5.1207e-01 +2.3487e+00 -1.6301e-01 +1.4348e+00 -2.2998e+00 -8.1676e-01 +2.1014e+00
321138 0 +7.474015786e+00 +4.825401579e+01 +4.825401579e+01 -1.8317e+00 -1.8063e+00 +1.4763e+00 -2.0220e+00 -2.9153e+00 -8.1453e-02 -2.9467e+00 -2.7362e+00 +2.3529e+00 -2.7699e+00
600967 0 +6.328759626e+00 +4.710875963e+01 +4.710875963e+01 -2.0374e+00 -4.7389e-01 +2.8083e+00 -2.3213e+00 -2.0512e+00 +7.9118e-01 -1.2339e-01 -2.5735e+00 +2.4883e+00 -2.7573e+00
661913 0 +6.036218558e+00 +4.681621856e+01 +4.681621856e+01 -2.8272e+00 -1.9738e+00 +2.5220e+00 -2.3545e+00 -2.1302e+00 +2.8680e-01 -3.3437e-01 -1.9752e+00 +2.3611e+00 -2.2838e+00
704176 0 +2.589449309e+00 +4.336944931e+01 +4.336944931e+01 -1.1972e+00 -1.6566e+00 +2.8028e+00 -2.3149e+00 -2.8134e+00 +4.2538e-01 -2.4285e+00 -2.6399e+00 +2.0305e+00 -2.8029e+00
5088288 0 +9.697390258e-01 +4.174973903e+01 +4.174973903e+01 -2.5207e+00 -1.2909e+00 +2.9241e+00 -2.5131e+00 -2.4161e+00 +1.4470e-01 -1.5955e+00 -2.4739e+00 +2.8374e+00 -1.9273e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.828146480e+01 +6.668146480e+01 +6.668146480e+01 -6.4770e-01 -2.7142e+00 +4.8416e-01 +2.9518e+00 +2.0429e+00 -1.4189e+00 +6.0024e-01 -1.9402e+00 +4.2363e-01 +2.1830e+00
4 0 +6.767706446e+01 +6.607706446e+01 +6.607706446e+01 +9.1612e-01 +1.1321e-01 +4.1506e-01 -4.8005e-01 -1.2197e-01 -2.2099e+00 -4.2684e-01 +1.8003e+00 -5.1553e-01 +6.3257e-01
6 0 +6.604086031e+01 +6.444086031e+01 +6.444086031e+01 +7.0726e-01 -1.6613e+00 -1.9724e+00 -2.0041e+00 +3.5339e-01 -2.1342e+00 +1.3650e+00 +2.8554e+00 +2.3474e-01 +9.7432e-01
24 0 +6.396657237e+01 +6.236657237e+01 +6.236657237e+01 +2.8609e+00 +5.9839e-01 +1.4845e+00 -1.7023e+00 +4.6678e-01 +2.1732e+00 -1.9873e+00 -1.4957e-01 -2.7603e+00 +2.6385e+00
39 0 +3.875522019e+01 +3.715522019e+01 +3.715522019e+01 +2.3228e+00 -2.7279e+00 -1.7557e+00 -7.6649e-01 -7.7617e-01 +1.1868e+00 -1.9599e-01 -8.5276e-01 -7.2487e-01 +3.9915e-01
108 0 +2.183085344e+01 +2.023085344e+01 +2.023085344e+01 +8.7995e-01 -2.3767e+00 -1.9842e-01 +1.7454e+00 -2.1211e+00 +1.2514e+00 -2.6706e+00 -2.1411e+00 -2.2281e-01 +1.5449e+00
942 0 +1.951022010e+01 +1.791022010e+01 +1.791022010e+01 +1.3651e+00 +1.2032e+00 +9.2292e-01 -1.9927e+00 -1.5507e+00 +1.9240e-01 -9.5465e-01 +7.2889e-02 -2.9775e+00 +1.1076e+00
6105 0 +1.726520006e+01 +1.566520006e+01 +1.566520006e+01 +1.2232e+00 +1.5573e+00 -8.2353e-01 -1.9459e+00 -1.9451e+00 +1.2142e+00 +2.6448e+00 -1.6897e-01 +2.1107e+00 +2.8508e+00
11770 0 +1.598436291e+01 +1.438436291e+01 +1.438436291e+01 +9.2781e-01 +2.0771e+00 -1.1471e+00 -1.6248e+00 -2.1988e+00 +1.8406e+00 +2.5014e+00 +1.1657e+00 +7.4240e-01 +2.8959e+00
14647 0 +1.425080576e+01 +1.265080576e+01 +1.265080576e+01 +1.5975e+00 +6.0334e-01 +2.4420e+00 -2.7487e+00 -2.1384e+00 +1.7129e+00 -8.7363e-01 -1.6107e+00 -2.1576e+00 +2.8706e+00
22620 0 +9.854404496e+00 +8.254404496e+00 +8.254404496e+00 +9.9239e-01 -2.9484e+00 +3.4734e-01 +2.5468e+00 -1.8838e+00 -1.1235e+00 -2.0508e+00 -2.9298e+00 +5.1210e-01 +1.6719e+00
26740 0 +7.445107877e+00 +5.845107877e+00 +5.845107877e+00 +1.5454e+00 -4.1724e-01 +1.1380e+00 -1.7665e+00 -2.1903e+00 +1.3480e+00 -3.7829e-01 -2.5448e-01 -2.1098e+00 +2.5541e+00
