% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.439594180e+01 -8.815405820e+01 -8.815405820e+01 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
3 0 +1.375333368e+01 -8.879666632e+01 -8.879666632e+01 -3.3333e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
5 0 +1.134151432e+01 -9.120848568e+01 -9.120848568e+01 -3.3333e+00 -3.3333e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
26 0 +1.087376951e+01 -9.167623049e+01 -9.167623049e+01 -3.3355e+00 -3.3338e+00 +1.6680e+00 +1.6661e+00 +1.6689e+00
35 0 +1.043651767e+01 -9.211348233e+01 -9.211348233e+01 -3.3358e+00 -3.3337e+00 +1.6683e+00 +1.6663e+00 +1.6697e+00
45 0 +9.109167210e+00 -9.344083279e+01 -9.344083279e+01 -3.3365e+00 -3.3336e+00 +1.6689e+00 +1.6664e+00 +1.6712e+00
64 0 +8.572853836e+00 -9.397714616e+01 -9.397714616e+01 -3.3369e+00 -3.3338e+00 +1.6693e+00 +1.6662e+00 +1.6718e+00
82 0 +8.167449333e+00 -9.438255067e+01 -9.438255067e+01 -3.3372e+00 -3.3333e+00 +1.6696e+00 +1.6662e+00 +1.6725e+00
91 0 +7.700472223e+00 -9.484952778e+01 -9.484952778e+01 -3.3374e+00 -3.3332e+00 +1.6696e+00 +1.6663e+00 +1.6726e+00
99 0 +7.090298901e+00 -9.545970110e+01 -9.545970110e+01 -3.3378e+00 -3.3327e+00 +1.6693e+00 +1.6665e+00 +1.6723e+00
111 0 +6.962719416e+00 -9.558728058e+01 -9.558728058e+01 -3.3378e+00 -3.3329e+00 +1.6696e+00 +1.6669e+00 +1.6722e+00
292 0 +5.321966914e+00 -9.722803309e+01 -9.722803309e+01 +1.6667e+00 +1.6667e+00 +1.6667e+00 -8.3333e-01 +4.1667e+00
329 0 +5.242670708e+00 -9.730732929e+01 -9.730732929e+01 +1.6667e+00 +1.6667e+00 +1.6667e+00 -8.3333e-01 +4.1666e+00
336 0 +5.123831429e+00 -9.742616857e+01 -9.742616857e+01 +1.6668e+00 +1.6667e+00 +1.6666e+00 -8.3327e-01 +4.1667e+00
3359 0 +4.834945406e+00 -9.771505459e+01 -9.771505459e+01 +8.3333e-01 +8.3333e-01 +2.0833e+00 -1.6667e+00 +8.3333e-01
3507 0 +3.815680331e+00 -9.873431967e+01 -9.873431967e+01 -2.9167e+00 -4.1667e-01 -4.1667e-01 +3.3333e+00 +8.3333e-01
3527 0 +2.724725104e+00 -9.982527490e+01 -9.982527490e+01 -3.1344e+00 -4.4559e-01 -2.7500e-01 +3.5406e+00 +9.5976e-01
3549 0 +2.560950741e+00 -9.998904926e+01 -9.998904926e+01 -3.1343e+00 -4.4561e-01 -2.7504e-01 +3.5405e+00 +9.5968e-01
3555 0 +1.668532738e+00 -1.008814673e+02 -1.008814673e+02 -1.4669e+00 -9.5800e-01 +2.5643e-01 +4.9381e-02 +2.3808e+00
3575 0 +1.431207856e+00 -1.011187921e+02 -1.011187921e+02 -1.4670e+00 -9.5786e-01 +2.5531e-01 +4.8726e-02 +2.3812e+00
3595 0 +1.388640541e+00 -1.011613595e+02 -1.011613595e+02 -1.4675e+00 -9.5774e-01 +2.5577e-01 +4.8228e-02 +2.3808e+00
3610 0 +1.376289513e+00 -1.011737105e+02 -1.011737105e+02 -1.4678e+00 -9.5847e-01 +2.5565e-01 +4.7733e-02 +2.3808e+00
8546 0 +1.331167574e+00 -1.012188324e+02 -1.012188324e+02 -3.0208e+00 -1.4583e+00 -1.4583e+00 +2.2917e+00 +1.0417e+00
10466 0 +8.957850113e-01 -1.016542150e+02 -1.016542150e+02 -3.0208e+00 -1.4632e+00 -1.4583e+00 +2.2917e+00 +1.0417e+00
13577 0 +6.861749045e-01 -1.018638251e+02 -1.018638251e+02 -4.1667e-01 +2.0833e+00 +8.3333e-01 -4.1667e-01 +8.3333e-01
35856 0 +6.234536771e-01 -1.019265463e+02 -1.019265463e+02 -4.1707e-01 +2.0829e+00 +8.3293e-01 -4.1585e-01 +8.3415e-01
65204 0 +3.613373111e-01 -1.021886627e+02 -1.021886627e+02 -9.1146e-01 +3.3854e-01 -2.8646e-01 -2.0833e-01 +4.1667e-01
66791 0 +3.192164686e-01 -1.022307835e+02 -1.022307835e+02 -9.0983e-01 +3.4017e-01 -2.8483e-01 -2.1159e-01 +4.1341e-01
66810 0 +2.662438809e-01 -1.022837561e+02 -1.022837561e+02 -9.0962e-01 +3.3933e-01 -2.8392e-01 -2.1139e-01 +4.1461e-01
66817 0 +2.578846550e-01 -1.022921153e+02 -1.022921153e+02 -9.0918e-01 +3.3953e-01 -2.8348e-01 -2.0978e-01 +4.1441e-01
66825 0 +8.533212169e-02 -1.024646679e+02 -1.024646679e+02 -9.1383e-01 +3.3870e-01 -2.6376e-01 -1.7952e-01 +4.0095e-01
66831 0 +7.529078607e-02 -1.024747092e+02 -1.024747092e+02 -9.1327e-01 +3.3842e-01 -2.6556e-01 -1.8130e-01 +4.0187e-01
66843 0 +7.387248247e-02 -1.024761275e+02 -1.024761275e+02 -9.1270e-01 +3.3755e-01 -2.6810e-01 -1.8428e-01 +4.0286e-01
66886 0 +7.206629885e-02 -1.024779337e+02 -1.024779337e+02 -9.1472e-01 +3.1574e-01 -2.8347e-01 -1.7807e-01 +3.9825e-01
66922 0 +7.059237372e-02 -1.024794076e+02 -1.024794076e+02 -9.3136e-01 +3.0052e-01 -3.0210e-01 -1.6329e-01 +4.0296e-01
66934 0 +6.877290793e-02 -1.024812271e+02 -1.024812271e+02 -9.6848e-01 +2.5635e-01 -3.5196e-01 -1.3001e-01 +4.1141e-01
66946 0 +6.733251415e-02 -1.024826675e+02 -1.024826675e+02 -9.6351e-01 +2.6779e-01 -3.4251e-01 -1.3667e-01 +4.1215e-01
66964 0 +6.565331458e-02 -1.024843467e+02 -1.024843467e+02 -9.9049e-01 +2.4480e-01 -3.7410e-01 -1.1540e-01 +4.2106e-01
66976 0 +6.451064485e-02 -1.024854894e+02 -1.024854894e+02 -1.0141e+00 +2.2505e-01 -3.9997e-01 -9.4346e-02 +4.2771e-01
67046 0 +6.308757271e-02 -1.024869124e+02 -1.024869124e+02 -1.0913e+00 +1.4844e-01 -4.9177e-01 -2.0251e-02 +4.4549e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.169000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.506524472e+01 +8.675524472e+01 +8.675524472e+01 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00
2 0 +1.153608421e+01 +8.322608421e+01 +8.322608421e+01 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00 -1.6667e+00
29 0 +9.488339848e+00 +8.117833985e+01 +8.117833985e+01 -3.3333e+00 +1.6667e+00 +1.6667e+00 +1.6667e+00 -3.3333e+00
35 0 +8.858969524e+00 +8.054896952e+01 +8.054896952e+01 +1.6667e+00 -3.3333e+00 +1.6667e+00 -3.3333e+00 +1.6667e+00
49 0 +7.853307092e+00 +7.954330709e+01 +7.954330709e+01 -8.1720e-01 +1.7540e+00 +1.6629e+00 +1.6313e+00 -3.3911e+00
55 0 +7.328898574e+00 +7.901889857e+01 +7.901889857e+01 -6.3801e-01 +2.0175e+00 +1.0510e+00 +2.1304e+00 -3.1959e+00
62 0 +6.135818275e+00 +7.782581828e+01 +7.782581828e+01 -2.2946e-01 +2.6691e+00 -3.4506e-01 +3.5580e+00 -2.8568e+00
