% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.176378831e+02 +4.176378831e+02 +4.006978831e+02 +4.006978831e+02 -3.1023e+00 -7.9536e-01 -9.0082e-01 +1.2609e+00 +2.8188e+00 +4.6997e-01 -2.4721e+00 +3.0834e+00 -4.5700e+00 +4.0237e+00
5 +1.606080456e+02 +1.606080456e+02 +1.436680456e+02 +1.436680456e+02 -3.1171e+00 +3.1725e+00 +1.5927e+00 +4.7719e+00 +9.4651e-01 -2.0510e+00 +2.8275e+00 +3.6140e+00 -3.1990e+00 +2.2283e+00
12 +6.954065792e+01 +6.954065792e+01 +5.260065792e+01 +5.260065792e+01 +4.5857e-01 +4.9479e+00 +1.0175e+00 +6.6639e-01 -3.2718e+00 +1.5605e-01 +4.5208e+00 -5.7853e-01 +4.1516e-01 -3.7536e+00
15 +4.105578237e+01 +4.105578237e+01 +2.411578237e+01 +2.411578237e+01 +8.6231e-01 +4.2030e+00 -3.5046e+00 -1.2030e+00 +3.2208e+00 -1.8083e+00 +3.5685e+00 -4.3102e+00 -2.1178e+00 +3.3205e+00
221 +3.942700812e+01 +3.942700812e+01 +2.248700812e+01 +2.248700812e+01 +2.9355e+00 +4.2803e+00 +2.4500e+00 +3.1827e+00 +2.5714e+00 -4.4553e+00 +2.6582e+00 +3.3124e+00 +2.4044e+00 -4.6474e+00
330 +3.643608345e+01 +3.643608345e+01 +1.949608345e+01 +1.949608345e+01 +4.6117e+00 +1.6711e+00 -2.2044e+00 +1.9692e+00 +9.4770e-01 +4.8424e-01 +2.7885e+00 -3.9949e+00 +7.0131e-01 +1.8146e+00
536 +2.179351628e+01 +2.179351628e+01 +4.853516275e+00 +4.853516275e+00 +1.1965e+00 +6.7564e-01 -7.3621e-02 +3.8179e+00 +2.3967e+00 -3.9883e+00 +3.6921e+00 -2.4619e-02 +1.2958e+00 -4.4680e+00
1570 +1.799629309e+01 +1.799629309e+01 +1.056293095e+00 +1.056293095e+00 +4.2758e+00 +3.3628e+00 -1.7410e+00 +3.2762e-01 +3.4061e+00 -2.1290e-02 +2.8007e+00 -3.9041e+00 -8.7535e-01 +1.1732e-01
3821 +1.304587248e+01 +1.304587248e+01 -3.894127524e+00 -3.894127524e+00 +4.1853e+00 +2.7991e+00 -2.0828e+00 +3.7695e-01 +1.7227e+00 -6.3892e-01 +4.0744e+00 -7.6870e-01 -1.8623e+00 -2.9093e+00
30891 +1.225937674e+01 +1.225937674e+01 -4.680623263e+00 -4.680623263e+00 +3.9945e+00 +3.3394e+00 -4.2549e-01 +2.4808e+00 +3.8456e+00 -3.6950e+00 +4.2488e+00 -7.3484e-01 +1.4152e+00 -2.2011e+00
99850 +1.190761345e+01 +1.190761345e+01 -5.032386550e+00 -5.032386550e+00 +1.8212e+00 +2.8647e+00 -8.1159e-01 +3.0546e+00 +2.8338e+00 -1.4291e+00 +4.2694e+00 -3.1420e+00 +8.4529e-01 -2.8858e+00
115618 +8.957552135e+00 +8.957552135e+00 -7.982447865e+00 -7.982447865e+00 +3.5899e+00 +2.2973e+00 -4.5215e+00 +2.0360e+00 +2.7849e+00 -2.4590e+00 +4.1567e+00 -2.6082e+00 -2.3795e+00 -2.2881e+00
1078307 +8.293382425e+00 +8.293382425e+00 -8.646617575e+00 -8.646617575e+00 +3.2493e+00 +2.3620e+00 -1.5436e+00 -8.2392e-02 +1.7734e+00 -2.6752e+00 +3.2977e+00 -2.1056e+00 -1.1838e+00 -2.5741e+00
6457837 +6.624845759e+00 +6.624845759e+00 -1.031515424e+01 -1.031515424e+01 +3.4420e+00 +2.4663e+00 -1.0893e+00 +4.0624e+00 +7.5612e-01 -1.5978e+00 +4.4804e+00 -9.3496e-01 +1.5429e+00 -1.2907e+00
59006254 +6.352560966e+00 +6.352560966e+00 -1.058743903e+01 -1.058743903e+01 +4.4012e+00 +2.6375e+00 -7.0688e-01 +1.6873e+00 +1.8729e+00 -1.6122e+00 +4.9228e+00 -2.0971e+00 -5.7942e-01 -1.0045e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.626728808e+02 +1.626728808e+02 +1.814828808e+02 +1.814828808e+02 -4.8598e+00 +1.1205e+00 +4.9062e+00 -4.7357e+00 +9.7975e-01 -3.3247e+00 -2.7513e+00 +1.7349e+00 -1.4587e+00 -1.4768e+00
